trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1216 680.00  0.00 800.00 17.20  1
  1  881 490.00  0.00 800.00 520.00  0
  2  754 420.00  0.00 800.00 260.00  0
  3  753 420.00  0.00 800.00 156.00  1
  4  664 370.00  0.00 800.00 260.00  0
  5  664 350.00  0.00 800.00 520.00  0
  6  664 350.00  0.00 800.00 520.00  0
  7  735 410.00  0.00 800.00 156.00  1
  8  664 390.00  0.00 800.00 156.00  1
  9  664 360.00  0.00 800.00 156.00  1
 10  664 350.00  0.00 800.00 520.00  0
 11  664 360.00  0.00 800.00 520.00  0
 12  664 370.00  0.00 800.00 520.00  0
 13  664 390.00  0.00 800.00 156.00  1
 14  664 370.00  0.00 800.00 520.00  0
 15  664 350.00  0.00 800.00 156.00  1
 16  664 380.00  0.00 800.00 156.00  1
 17  664 390.00  0.00 800.00 520.00  0
 18  664 370.00  0.00 800.00 520.00  0
 19  664 350.00  0.00 800.00 156.00  1
