Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6334  2.7211    -9.0028 -0.5069
      1  -6.9130  1.4617    -8.3939 -4.8887
      2  -5.7737  0.8825    -7.0673 -4.7798
      3  -5.0960  0.6316    -5.8107 -4.5939
      4  -4.8064  0.5941    -5.4045 -4.3784
      5  -4.6114  0.6491    -5.1362 -3.8910
      6  -4.1497  1.0815    -5.0019 -1.7805
      7  -4.4975  0.6093    -5.0037 -3.9733
      8  -4.5460  0.4303    -4.9990 -4.2688
      9  -4.7040  0.8682    -5.6760 -3.9192
     10  -4.4564  1.6060    -7.9542 -1.4417
     11  -4.4382  1.3017    -7.0275 -2.2464
     12  -4.4246  1.0457    -5.7909 -3.0744
     13  -4.4163  0.8525    -5.4824 -3.4171
     14  -4.4923  0.6968    -5.4407 -3.7620
     15  -4.5482  0.5851    -5.4272 -3.9812
     16  -4.5887  0.5030    -5.4247 -4.0938
     17  -4.5292  0.4336    -5.2440 -4.0740
     18  -4.5042  0.3800    -5.1854 -4.0733
     19  -4.4575  0.3435    -5.0651 -4.0494

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0072  0.1899
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1008  0.0590     0.0060  0.1897
      3   0.1002  0.0593     0.0052  0.1896
      4   0.0991  0.0594     0.0047  0.1894
      5   0.0972  0.0607     0.0036  0.1894
      6   0.0435  0.0410     0.0003  0.1262
      7   0.0559  0.0423     0.0017  0.1377
      8   0.0597  0.0417     0.0047  0.1404
      9   0.0233  0.0186     0.0001  0.0558
     10   0.0077  0.0072     0.0000  0.0186
     11   0.0091  0.0071     0.0000  0.0194
     12   0.0100  0.0068     0.0000  0.0198
     13   0.0106  0.0065     0.0001  0.0200
     14   0.0115  0.0067     0.0002  0.0207
     15   0.0124  0.0069     0.0005  0.0222
     16   0.0132  0.0070     0.0007  0.0235
     17   0.0141  0.0072     0.0009  0.0248
     18   0.0147  0.0072     0.0011  0.0254
     19   0.0155  0.0074     0.0013  0.0262

