Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6334  2.7211    -9.0028 -0.5069
      1  -2.4402  1.5131    -4.8217 -0.2749
      2  -3.7082  0.8479    -4.9494 -2.7008
      3  -4.3616  0.6119    -5.0704 -3.8853
      4  -4.6559  0.5818    -5.2882 -4.3307
      5  -4.8354  0.6251    -5.7112 -4.5626
      6  -4.7264  0.3549    -5.0037 -4.5586
      7  -4.7295  0.2798    -5.0024 -4.5767
      8  -4.7307  0.2317    -5.0016 -4.5876
      9  -4.7310  0.2019    -5.0011 -4.5939
     10  -4.7313  0.1823    -5.0006 -4.6005
     11  -4.7312  0.1704    -5.0003 -4.6040
     12  -4.7208  0.1124    -4.9958 -4.6027
     13  -4.7151  0.0948    -4.9917 -4.5988
     14  -4.7157  0.0909    -4.9916 -4.6021
     15  -4.7924  0.2426    -5.2497 -4.6022
     16  -4.7474  0.1884    -5.1844 -4.5785
     17  -4.7400  0.1608    -5.1595 -4.5786
     18  -4.6520  0.2202    -5.0466 -4.4919
     19  -4.5718  0.2341    -4.9900 -4.4072

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1022  0.0586     0.0072  0.1899
      1   0.1029  0.0583     0.0079  0.1900
      2   0.1019  0.0588     0.0067  0.1899
      3   0.1009  0.0592     0.0055  0.1898
      4   0.1004  0.0597     0.0047  0.1898
      5   0.0983  0.0605     0.0037  0.1895
      6   0.1118  0.0562     0.0124  0.1914
      7   0.1135  0.0551     0.0166  0.1915
      8   0.1146  0.0543     0.0194  0.1916
      9   0.1153  0.0538     0.0213  0.1917
     10   0.1161  0.0533     0.0230  0.1917
     11   0.1165  0.0530     0.0241  0.1918
     12   0.1189  0.0515     0.0290  0.1920
     13   0.1228  0.0499     0.0340  0.1924
     14   0.1231  0.0496     0.0349  0.1925
     15   0.0385  0.0223     0.0075  0.0780
     16   0.0417  0.0231     0.0091  0.0822
     17   0.0428  0.0229     0.0103  0.0829
     18   0.0293  0.0139     0.0075  0.0521
     19   0.0265  0.0119     0.0071  0.0453

