Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1541  1.9705    -6.2532 -0.3318
      1  -1.5514  1.1419    -3.1037 -0.1703
      2  -2.3142  0.8089    -3.1639 -1.6128
      3  -1.9124  0.6975    -2.5305 -1.4879
      4  -2.2085  0.7365    -2.7975 -1.8871
      5  -2.6208  1.2100    -5.3165 -1.9131
      6  -2.6971  1.1223    -4.9573 -2.1412
      7  -3.2971  1.5739    -7.4101 -2.0827
      8  -2.9671  1.2267    -5.7972 -2.1565
      9  -2.7938  0.9707    -3.9984 -2.1926
     10  -2.6811  0.7781    -3.3808 -2.2049
     11  -2.5895  0.6606    -3.1400 -2.1868
     12  -2.4922  0.6772    -3.0321 -2.1195
     13  -2.4926  1.2563    -5.3839 -1.5351
     14  -2.3658  0.9637    -3.1684 -1.6110
     15  -2.4333  1.6620    -6.9825 -0.9818
     16  -2.2098  1.3146    -5.1198 -1.0680
     17  -2.0754  1.0294    -3.0907 -1.1003
     18  -2.0009  0.8208    -2.8692 -1.1188
     19  -2.0621  0.6885    -2.8619 -1.3549

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0997  0.0595     0.0049  0.1896
      1   0.1010  0.0592     0.0052  0.1898
      2   0.1007  0.0594     0.0047  0.1898
      3   0.1007  0.0592     0.0051  0.1897
      4   0.0960  0.0600     0.0027  0.1888
      5   0.0431  0.0396     0.0000  0.1215
      6   0.0462  0.0416     0.0001  0.1293
      7   0.0158  0.0148     0.0000  0.0412
      8   0.0192  0.0154     0.0000  0.0455
      9   0.0221  0.0156     0.0001  0.0480
     10   0.0246  0.0158     0.0003  0.0510
     11   0.0269  0.0164     0.0013  0.0543
     12   0.0265  0.0166     0.0011  0.0543
     13   0.0135  0.0094     0.0000  0.0273
     14   0.0143  0.0090     0.0001  0.0275
     15   0.0074  0.0052     0.0000  0.0134
     16   0.0082  0.0048     0.0000  0.0136
     17   0.0087  0.0045     0.0001  0.0137
     18   0.0090  0.0043     0.0003  0.0137
     19   0.0096  0.0045     0.0004  0.0151

