Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7233  2.6695    -9.0118 -0.6851
      1  -7.0377  1.3986    -7.9454 -5.1309
      2  -8.0848  0.9078    -4.1890 -7.1482
      3  -8.5725  0.7299    -2.4043 -7.9685
      4  -8.8409  0.6634    -1.3785 -8.4328
      5  -8.9649  0.5751    -1.0000 -8.6971
      6  -9.0109  0.4577    -0.9208 -8.7462
      7  -9.0359  0.3543    -0.8911 -8.7796
      8  -9.1023  0.3087    -0.6852 -8.9608
      9  -9.1136  0.2401    -0.6736 -8.9683
     10  -9.1185  0.1943    -0.6702 -8.9711
     11  -9.1358  0.1679    -0.6238 -8.9861
     12  -9.1499  0.1455    -0.5883 -9.0007
     13  -9.1614  0.1267    -0.5607 -9.0165
     14  -9.1632  0.1144    -0.5578 -9.0193
     15  -9.1722  0.1018    -0.5370 -9.0377
     16  -9.1748  0.0951    -0.5316 -9.0444
     17  -9.1770  0.0904    -0.5268 -9.0510
     18  -9.1790  0.0869    -0.5225 -9.0576
     19  -9.1792  0.0860    -0.5222 -9.0582

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0070  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1027  0.0584     0.0080  0.1900
      3   0.1047  0.0575     0.0100  0.1902
      4   0.1078  0.0568     0.0119  0.1907
      5   0.1151  0.0552     0.0166  0.1919
      6   0.1233  0.0525     0.0251  0.1931
      7   0.1289  0.0497     0.0347  0.1936
      8   0.1322  0.0483     0.0395  0.1940
      9   0.1360  0.0460     0.0476  0.1944
     10   0.1374  0.0448     0.0517  0.1945
     11   0.1416  0.0432     0.0575  0.1950
     12   0.1454  0.0416     0.0633  0.1955
     13   0.1489  0.0399     0.0691  0.1959
     14   0.1505  0.0387     0.0730  0.1960
     15   0.1534  0.0373     0.0781  0.1963
     16   0.1555  0.0359     0.0827  0.1965
     17   0.1573  0.0347     0.0865  0.1966
     18   0.1589  0.0337     0.0903  0.1967
     19   0.1592  0.0333     0.0913  0.1968

