Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.9386  1.8142    -5.7939 -0.3129
      1  -4.4634  1.0231    -5.9791 -3.2251
      2  -5.1270  0.7581    -6.0539 -4.4851
      3  -5.5587  0.6968    -6.4967 -5.1662
      4  -5.2498  0.6093    -5.7762 -4.9617
      5  -5.2426  0.4479    -5.7193 -5.0247
      6  -4.9810  0.8042    -5.7027 -4.1217
      7  -4.8762  0.7519    -5.5047 -4.0330
      8  -4.5658  1.0462    -5.6026 -2.9178
      9  -4.6962  0.8061    -5.4617 -3.8688
     10  -4.7768  0.6456    -5.4263 -4.2899
     11  -4.8414  0.5315    -5.4233 -4.5169
     12  -4.9312  0.5188    -5.4841 -4.6632
     13  -4.9866  0.4557    -5.4992 -4.7700
     14  -5.0187  0.3793    -5.5017 -4.8201
     15  -4.9930  0.3018    -5.4274 -4.8165
     16  -5.0304  0.2997    -5.4748 -4.9343
     17  -5.0135  0.2345    -5.4149 -4.9329
     18  -5.0098  0.1834    -5.3868 -4.9406
     19  -5.0307  0.1808    -5.4381 -5.0103

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0594     0.0047  0.1897
      1   0.1000  0.0597     0.0041  0.1897
      2   0.1000  0.0598     0.0043  0.1897
      3   0.0991  0.0606     0.0034  0.1898
      4   0.0974  0.0604     0.0024  0.1893
      5   0.1017  0.0585     0.0080  0.1898
      6   0.0436  0.0366     0.0001  0.1144
      7   0.0442  0.0371     0.0001  0.1167
      8   0.0196  0.0159     0.0000  0.0470
      9   0.0228  0.0163     0.0001  0.0504
     10   0.0257  0.0166     0.0004  0.0537
     11   0.0284  0.0171     0.0018  0.0572
     12   0.0292  0.0178     0.0019  0.0594
     13   0.0315  0.0187     0.0030  0.0635
     14   0.0339  0.0194     0.0048  0.0671
     15   0.0367  0.0196     0.0075  0.0698
     16   0.0369  0.0199     0.0073  0.0707
     17   0.0393  0.0199     0.0089  0.0731
     18   0.0402  0.0197     0.0101  0.0736
     19   0.0403  0.0197     0.0102  0.0739

