Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6140  2.0144    -7.0989 -0.1214
      1  -2.4828  2.1714    -8.0079 -1.0685
      2  -3.4000  2.4011    -8.5955 -1.5070
      3  -5.4429  2.2201    -9.0754 -2.3363
      4  -3.8632  1.4589    -6.6390 -2.0910
      5  -4.6613  1.3026    -7.2637 -2.9579
      6  -4.1092  1.0980    -5.9206 -2.6809
      7  -4.4241  1.0170    -6.1643 -3.3513
      8  -4.2505  0.8236    -5.3091 -3.3999
      9  -4.4068  0.7418    -5.4031 -3.8017
     10  -4.3136  0.6068    -4.9992 -3.8085
     11  -4.2064  0.5656    -4.8194 -3.7318
     12  -4.2648  0.4624    -4.8220 -3.9684
     13  -4.2417  0.3717    -4.7271 -3.9746
     14  -4.2204  0.3098    -4.7031 -3.9764
     15  -4.2630  0.2572    -4.7111 -4.0568
     16  -4.2540  0.2184    -4.7000 -4.0596
     17  -4.2625  0.1886    -4.7005 -4.0970
     18  -4.2703  0.1691    -4.7015 -4.1443
     19  -4.2623  0.1558    -4.6929 -4.1411

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0876  0.0632     0.0001  0.1879
      1   0.0780  0.0637     0.0001  0.1860
      2   0.0597  0.0595     0.0001  0.1790
      3   0.0178  0.0150     0.0001  0.0434
      4   0.0199  0.0170     0.0001  0.0495
      5   0.0166  0.0134     0.0001  0.0395
      6   0.0176  0.0140     0.0001  0.0411
      7   0.0181  0.0142     0.0001  0.0421
      8   0.0207  0.0150     0.0001  0.0462
      9   0.0222  0.0157     0.0001  0.0485
     10   0.0248  0.0162     0.0009  0.0523
     11   0.0256  0.0165     0.0011  0.0535
     12   0.0283  0.0170     0.0023  0.0567
     13   0.0300  0.0169     0.0038  0.0585
     14   0.0318  0.0171     0.0056  0.0604
     15   0.0342  0.0175     0.0075  0.0634
     16   0.0354  0.0174     0.0085  0.0645
     17   0.0363  0.0172     0.0095  0.0652
     18   0.0373  0.0171     0.0106  0.0660
     19   0.0383  0.0171     0.0119  0.0669

