Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8764  2.5818    -9.0271 -0.9782
      1  -2.7036  1.3913    -4.8747 -0.7443
      2  -1.6477  0.8931    -2.8510 -0.6166
      3  -1.0121  0.7290    -1.6833 -0.5401
      4  -1.2842  0.6631    -1.8239 -1.0086
      5  -1.1292  0.6487    -1.5372 -0.8763
      6  -1.2144  1.4860    -4.9268 -0.3677
      7  -1.1337  1.2160    -2.8056 -0.5738
      8  -1.3503  1.3564    -4.3305 -0.7188
      9  -1.1742  1.0537    -1.9371 -0.7225
     10  -1.2128  0.9557    -1.8321 -0.8347
     11  -1.1199  0.7406    -1.5358 -0.8330
     12  -1.1233  0.6087    -1.5230 -0.9011
     13  -1.0803  0.4646    -1.4009 -0.8971
     14  -1.0680  0.3463    -1.3755 -0.9179
     15  -1.0641  0.2622    -1.3597 -0.9465
     16  -1.0611  0.2019    -1.3483 -0.9618
     17  -1.1016  0.2601    -1.5093 -1.0674
     18  -1.0787  0.2019    -1.4171 -1.0662
     19  -1.0671  0.1544    -1.3225 -1.0658

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1019  0.0586     0.0071  0.1898
      2   0.1028  0.0584     0.0081  0.1900
      3   0.1026  0.0584     0.0080  0.1900
      4   0.1025  0.0587     0.0073  0.1900
      5   0.1038  0.0583     0.0081  0.1902
      6   0.0348  0.0318     0.0000  0.0951
      7   0.0405  0.0331     0.0001  0.1028
      8   0.0316  0.0254     0.0001  0.0769
      9   0.0355  0.0253     0.0001  0.0803
     10   0.0382  0.0265     0.0005  0.0854
     11   0.0420  0.0266     0.0033  0.0888
     12   0.0461  0.0274     0.0062  0.0942
     13   0.0494  0.0273     0.0091  0.0970
     14   0.0506  0.0270     0.0113  0.0978
     15   0.0520  0.0267     0.0136  0.0989
     16   0.0527  0.0265     0.0147  0.0993
     17   0.0444  0.0221     0.0110  0.0822
     18   0.0474  0.0223     0.0140  0.0855
     19   0.0495  0.0223     0.0155  0.0874

