trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  365 210.00  0.00 800.00  4.30  1
  1  663 370.00  0.00 800.00 156.00  0
  2  676 380.00  0.00 800.00 17.20  0
  3  707 400.00  0.00 800.00  4.30  0
  4  652 370.00  0.00 800.00  3.00  1
  5  742 420.00  0.00 800.00  3.00  0
  6  742 420.00  0.00 800.00  2.00  0
  7  633 360.00  0.00 800.00  2.00  1
  8  652 370.00  0.00 800.00  3.00  1
  9  743 420.00  0.00 800.00  4.30  0
 10  634 360.00  0.00 800.00  3.00  1
 11  814 460.00  0.00 800.00  3.00  0
 12  616 350.00  0.00 800.00  3.00  1
 13  796 450.00  0.00 800.00  3.00  0
 14  616 340.00  0.00 800.00  2.00  1
 15  616 370.00  0.00 800.00  2.00  1
 16  616 340.00  0.00 800.00  2.00  1
 17  616 340.00  0.00 800.00  4.30  1
 18  778 440.00  0.00 800.00  3.00  0
 19  796 450.00  0.00 800.00  3.00  0
