trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  202 120.00  0.00 800.00  3.00  1
  1  698 390.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  822 460.00  0.00 800.00 26.00  1
  4  769 430.00  0.00 800.00 52.00  0
  5  661 370.00  0.00 800.00 52.00  1
  6  769 410.00  0.00 800.00 26.00  1
  7  769 420.00  0.00 800.00 104.00  0
  8  769 420.00  0.00 800.00 26.00  1
  9  769 440.00  0.00 800.00 104.00  0
 10  769 410.00  0.00 800.00 26.00  1
 11  769 440.00  0.00 800.00 104.00  0
 12  769 440.00  0.00 800.00 104.00  0
 13  769 450.00  0.00 800.00 26.00  1
 14  769 430.00  0.00 800.00 104.00  0
 15  769 440.00  0.00 800.00 104.00  0
 16  769 440.00  0.00 800.00 26.00  1
 17  769 410.00  0.00 800.00 26.00  1
 18  769 450.00  0.00 800.00 104.00  0
 19  769 440.00  0.00 800.00 104.00  0
