Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.7712  2.6485    -9.0173 -0.7484
      1  -2.5745  1.4529    -4.8387 -0.4795
      2  -3.7108  0.8449    -4.9495 -2.7036
      3  -4.2393  0.6113    -4.9977 -3.7064
      4  -4.6493  0.5783    -5.2667 -4.3083
      5  -4.8311  0.6191    -5.6833 -4.5581
      6  -5.3204  1.1309    -8.0458 -4.6135
      7  -4.9725  0.6733    -5.9089 -4.6183
      8  -4.7779  1.3130    -7.3878 -2.4566
      9  -4.7871  1.0492    -6.4980 -3.6324
     10  -4.7912  0.8507    -6.0615 -4.0018
     11  -4.7009  0.6794    -5.5760 -4.0508
     12  -4.7548  0.5624    -5.5400 -4.2919
     13  -4.6973  0.4571    -5.3312 -4.2923
     14  -4.7660  0.4007    -5.3818 -4.4889
     15  -4.7206  0.3334    -5.2390 -4.4851
     16  -4.7695  0.2913    -5.2513 -4.5395
     17  -4.7368  0.2444    -5.2045 -4.5315
     18  -4.7127  0.2100    -5.1380 -4.5247
     19  -4.6248  0.2783    -5.0219 -4.4107

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0586     0.0071  0.1899
      1   0.1032  0.0583     0.0078  0.1901
      2   0.1020  0.0587     0.0069  0.1899
      3   0.1026  0.0586     0.0072  0.1900
      4   0.0999  0.0598     0.0047  0.1897
      5   0.0982  0.0605     0.0038  0.1895
      6   0.0364  0.0352     0.0001  0.1063
      7   0.0465  0.0368     0.0009  0.1169
      8   0.0141  0.0130     0.0000  0.0362
      9   0.0156  0.0128     0.0000  0.0375
     10   0.0166  0.0126     0.0001  0.0382
     11   0.0187  0.0131     0.0003  0.0406
     12   0.0205  0.0134     0.0009  0.0427
     13   0.0224  0.0137     0.0015  0.0453
     14   0.0241  0.0143     0.0020  0.0477
     15   0.0262  0.0147     0.0029  0.0506
     16   0.0280  0.0153     0.0037  0.0534
     17   0.0301  0.0157     0.0053  0.0558
     18   0.0321  0.0160     0.0071  0.0587
     19   0.0250  0.0124     0.0035  0.0447

