trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   82  50.00  0.00 800.00 17.20  1
  1  645 360.00  0.00 800.00 156.00  0
  2  693 390.00  0.00 800.00 12.90  1
  3  822 460.00  0.00 800.00 26.00  1
  4  608 340.00  0.00 800.00 104.00  1
  5  698 390.00  0.00 800.00 104.00  1
  6  663 370.00  0.00 800.00 156.00  1
  7  664 370.00  0.00 800.00 260.00  0
  8  663 350.00  0.00 800.00 104.00  0
  9    4  10.00  0.00 800.00  3.00  1
 10    3  10.00  0.00 800.00  2.00  1
 11  843 470.00  0.00 800.00 156.00  0
 12  518 290.00  0.00 800.00 104.00  1
 13  789 440.00  0.00 800.00 156.00  0
 14  662 370.00  0.00 800.00 104.00  1
 15  735 410.00  0.00 800.00 156.00  0
 16  680 380.00  0.00 800.00 104.00  1
 17  717 400.00  0.00 800.00 156.00  0
 18  699 390.00  0.00 800.00 156.00  0
 19  662 370.00  0.00 800.00 104.00  0
