Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8653  2.5892    -9.0261 -0.9541
      1  -2.5704  1.3455    -4.6346 -0.6994
      2  -1.5190  0.8781    -2.6119 -0.5724
      3  -2.0493  0.6697    -2.7501 -1.5964
      4  -1.7658  0.6142    -2.2638 -1.4438
      5  -1.6163  0.6004    -2.0262 -1.3438
      6  -1.6356  0.4559    -2.0152 -1.5889
      7  -1.5997  0.3397    -1.8451 -1.5889
      8  -1.5945  0.2478    -1.8444 -1.5913
      9  -1.5846  0.1817    -1.8392 -1.5914
     10  -1.5900  0.1325    -1.8392 -1.5982
     11  -1.5870  0.0968    -1.8376 -1.5983
     12  -1.5868  0.0708    -1.8375 -1.5987
     13  -1.5870  0.0522    -1.8375 -1.5992
     14  -1.5866  0.0390    -1.8372 -1.5993
     15  -1.5867  0.0301    -1.8372 -1.5995
     16  -1.5795  0.0755    -1.8370 -1.5918
     17  -1.5791  0.0630    -1.8368 -1.5919
     18  -1.5789  0.0557    -1.8367 -1.5920
     19  -1.5789  0.0515    -1.8366 -1.5921

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0068  0.1898
      1   0.1017  0.0587     0.0068  0.1898
      2   0.1023  0.0584     0.0076  0.1899
      3   0.1019  0.0587     0.0068  0.1899
      4   0.1029  0.0586     0.0075  0.1901
      5   0.1025  0.0587     0.0075  0.1900
      6   0.1129  0.0556     0.0150  0.1915
      7   0.1204  0.0528     0.0232  0.1924
      8   0.1220  0.0515     0.0282  0.1925
      9   0.1262  0.0493     0.0351  0.1929
     10   0.1315  0.0466     0.0446  0.1935
     11   0.1351  0.0447     0.0512  0.1939
     12   0.1355  0.0443     0.0526  0.1939
     13   0.1360  0.0438     0.0543  0.1940
     14   0.1365  0.0434     0.0558  0.1940
     15   0.1367  0.0431     0.0565  0.1940
     16   0.1013  0.0429     0.0345  0.1766
     17   0.1019  0.0426     0.0356  0.1768
     18   0.1024  0.0423     0.0365  0.1769
     19   0.1029  0.0421     0.0373  0.1771

