Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6125  2.7298    -9.0003 -0.4855
      1  -2.3003  1.4584    -4.5793 -0.2498
      2  -3.4479  0.8665    -4.6913 -2.4304
      3  -2.7953  0.6257    -3.5048 -2.3050
      4  -3.0814  0.5363    -3.6504 -2.7713
      5  -2.9140  0.5018    -3.3462 -2.6745
      6  -2.7736  0.8644    -3.4253 -2.1432
      7  -2.6591  0.7877    -3.1518 -2.0301
      8  -2.6991  0.6007    -3.1329 -2.4366
      9  -2.7326  0.5390    -3.1444 -2.6408
     10  -2.6870  0.4164    -3.0896 -2.6415
     11  -2.6605  0.3153    -3.0085 -2.6422
     12  -2.6737  0.2812    -3.0523 -2.6487
     13  -2.6738  0.2213    -3.0557 -2.6515
     14  -2.6618  0.3338    -2.9012 -2.6461
     15  -2.6477  0.2505    -2.8943 -2.6466
     16  -2.6468  0.1877    -2.8937 -2.6495
     17  -2.6530  0.2037    -2.8978 -2.6506
     18  -2.6476  0.1474    -2.8954 -2.6508
     19  -2.6473  0.1172    -2.8955 -2.6516

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0071  0.1898
      1   0.1020  0.0586     0.0072  0.1899
      2   0.1016  0.0588     0.0065  0.1898
      3   0.1008  0.0589     0.0062  0.1896
      4   0.1011  0.0586     0.0067  0.1896
      5   0.1025  0.0585     0.0072  0.1900
      6   0.0513  0.0415     0.0001  0.1320
      7   0.0546  0.0431     0.0004  0.1389
      8   0.0631  0.0434     0.0032  0.1461
      9   0.0679  0.0444     0.0053  0.1523
     10   0.0742  0.0443     0.0097  0.1573
     11   0.0789  0.0439     0.0143  0.1605
     12   0.0831  0.0444     0.0173  0.1652
     13   0.0878  0.0442     0.0218  0.1685
     14   0.0689  0.0371     0.0135  0.1358
     15   0.0730  0.0367     0.0175  0.1389
     16   0.0762  0.0362     0.0220  0.1414
     17   0.0732  0.0352     0.0207  0.1362
     18   0.0743  0.0347     0.0227  0.1367
     19   0.0778  0.0349     0.0254  0.1404

