trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  251 140.00  0.00 800.00 520.00  0
  1  745 420.00  0.00 800.00  8.60  1
  2  822 460.00  0.00 800.00 26.00  0
  3  694 390.00  0.00 800.00 17.20  0
  4  693 390.00  0.00 800.00 12.90  1
  5  694 400.00  0.00 800.00 12.90  0
  6  746 420.00  0.00 800.00 10.80  1
  7  675 380.00  0.00 800.00 12.90  0
  8  618 350.00  0.00 800.00  6.44  1
  9  693 390.00  0.00 800.00 12.90  0
 10  583 330.00  0.00 800.00  8.60  1
 11  711 400.00  0.00 800.00 12.90  0
 12  729 410.00  0.00 800.00 12.90  0
 13  691 390.00  0.00 800.00  8.60  1
 14  800 450.00  0.00 800.00 10.80  0
 15  691 410.00  0.00 800.00  6.44  1
 16  729 410.00  0.00 800.00 12.90  0
 17  709 400.00  0.00 800.00  8.60  0
 18  673 380.00  0.00 800.00  8.60  0
 19  565 320.00  0.00 800.00  8.60  1
