Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.8433  1.6117    -8.4230 -4.7720
      1  -5.5343  1.1198    -6.8208 -3.8480
      2  -4.9152  1.0724    -5.8520 -2.5620
      3  -4.4803  1.1924    -5.4298 -1.5518
      4  -4.0033  1.3912    -5.1467 -0.8742
      5  -2.7595  1.5831    -4.8380 -0.3317
      6  -1.6693  1.3601    -3.9059 -0.1704
      7  -1.0587  1.2375    -2.9698 -0.0979
      8  -0.7477  1.0947    -2.0802 -0.0704
      9  -0.5405  0.9914    -1.5340 -0.0528
     10  -0.4069  0.8366    -1.1691 -0.0452
     11  -0.3419  0.9843    -1.0515 -0.0341
     12  -0.2513  0.7647    -0.8275 -0.0324
     13  -0.1912  0.5971    -0.7352 -0.0309
     14  -0.1444  0.5717    -0.6058 -0.0279
     15  -0.3248  0.9659    -0.9362 -0.0345
     16  -0.2466  0.7387    -0.7752 -0.0334
     17  -0.5449  1.3265    -2.6830 -0.0426
     18  -0.4017  0.9880    -1.0534 -0.0415
     19  -0.3250  0.7359    -0.9708 -0.0410

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0987  0.0602     0.0030  0.1895
      1   0.0960  0.0611     0.0018  0.1892
      2   0.0930  0.0620     0.0014  0.1888
      3   0.0859  0.0630     0.0011  0.1876
      4   0.0712  0.0628     0.0008  0.1846
      5   0.0187  0.0169     0.0001  0.0481
      6   0.0128  0.0085     0.0001  0.0262
      7   0.0125  0.0083     0.0001  0.0255
      8   0.0134  0.0086     0.0002  0.0266
      9   0.0142  0.0088     0.0003  0.0274
     10   0.0153  0.0091     0.0006  0.0294
     11   0.0138  0.0082     0.0003  0.0262
     12   0.0148  0.0083     0.0007  0.0270
     13   0.0157  0.0084     0.0011  0.0278
     14   0.0164  0.0089     0.0012  0.0299
     15   0.0111  0.0056     0.0003  0.0188
     16   0.0117  0.0056     0.0005  0.0192
     17   0.0082  0.0040     0.0001  0.0129
     18   0.0085  0.0038     0.0002  0.0130
     19   0.0087  0.0036     0.0004  0.0130

