Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5554  2.1981    -9.0957 -2.2751
      1  -3.7659  1.2181    -5.6748 -2.0899
      2  -4.6230  0.7790    -5.7548 -3.7384
      3  -4.0861  0.5522    -4.7379 -3.6714
      4  -3.8212  0.4843    -4.3626 -3.4992
      5  -3.6574  0.4836    -4.1004 -3.3296
      6  -3.7088  0.3430    -4.0984 -3.6779
      7  -3.8884  0.6805    -4.4749 -3.5757
      8  -3.7753  0.7174    -4.3480 -3.4443
      9  -3.7184  0.5880    -4.1671 -3.4655
     10  -3.7257  0.4405    -4.1451 -3.6545
     11  -3.7250  0.3292    -4.1306 -3.6955
     12  -3.7175  0.2449    -4.1135 -3.6963
     13  -3.6961  0.1899    -3.9515 -3.6959
     14  -3.6941  0.1447    -3.9506 -3.6963
     15  -3.6024  0.7400    -4.1780 -3.0581
     16  -3.6151  0.5798    -4.1351 -3.2444
     17  -3.6207  0.4505    -4.1083 -3.3602
     18  -3.5380  0.7705    -4.1787 -3.0280
     19  -3.5072  0.5877    -4.0929 -3.0997

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0587     0.0067  0.1899
      1   0.1020  0.0588     0.0066  0.1899
      2   0.1022  0.0586     0.0073  0.1899
      3   0.1028  0.0585     0.0077  0.1900
      4   0.1020  0.0584     0.0076  0.1898
      5   0.1014  0.0594     0.0063  0.1900
      6   0.1130  0.0559     0.0146  0.1916
      7   0.0533  0.0390     0.0001  0.1262
      8   0.0524  0.0392     0.0001  0.1256
      9   0.0594  0.0404     0.0017  0.1337
     10   0.0644  0.0396     0.0070  0.1369
     11   0.0675  0.0388     0.0112  0.1387
     12   0.0685  0.0383     0.0139  0.1392
     13   0.0743  0.0386     0.0171  0.1447
     14   0.0748  0.0384     0.0183  0.1449
     15   0.0196  0.0122     0.0001  0.0392
     16   0.0214  0.0121     0.0009  0.0404
     17   0.0227  0.0119     0.0022  0.0412
     18   0.0148  0.0083     0.0001  0.0264
     19   0.0153  0.0080     0.0005  0.0266

