trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1240 690.00  0.00 800.00 260.00  0
  1  732 410.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  693 390.00  0.00 800.00 12.90  1
  4  695 390.00  0.00 800.00 21.50  1
  5  750 420.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 52.00  0
  7  714 400.00  0.00 800.00 26.00  0
  8  750 420.00  0.00 800.00 26.00  0
  9  676 380.00  0.00 800.00 17.20  1
 10  768 430.00  0.00 800.00 26.00  1
 11  805 450.00  0.00 800.00 52.00  0
 12  732 410.00  0.00 800.00 26.00  1
 13  715 400.00  0.00 800.00 52.00  0
 14  678 380.00  0.00 800.00 26.00  1
 15  678 380.00  0.00 800.00 52.00  0
 16  696 390.00  0.00 800.00 26.00  1
 17  678 380.00  0.00 800.00 21.50  1
 18  894 500.00  0.00 800.00 26.00  0
 19  696 390.00  0.00 800.00 26.00  1
