Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.6975  2.2290    -7.2743 -0.3898
      1  -1.6845  1.1898    -3.3638 -0.1844
      2  -2.5777  0.8067    -3.4929 -1.8693
      3  -2.9911  0.7012    -3.6838 -2.5814
      4  -3.3187  0.8032    -4.5412 -2.9444
      5  -3.9413  1.3578    -7.2959 -2.9872
      6  -3.5164  0.8737    -4.8340 -2.9932
      7  -3.3710  0.9922    -4.9467 -2.7030
      8  -3.2564  0.8638    -4.0566 -2.7019
      9  -3.2493  0.6703    -3.7824 -2.9457
     10  -3.4681  1.0131    -5.2037 -2.9032
     11  -3.3807  0.7729    -4.0919 -2.9638
     12  -3.4664  0.7705    -4.2022 -3.1161
     13  -3.4098  0.5921    -3.9105 -3.1673
     14  -3.4336  0.4957    -3.9003 -3.2031
     15  -3.4050  0.3803    -3.7934 -3.2067
     16  -3.4276  0.3144    -3.7993 -3.2618
     17  -3.4298  0.2445    -3.7821 -3.3002
     18  -3.4171  0.1903    -3.6880 -3.2968
     19  -3.4285  0.1530    -3.6882 -3.4252

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1009  0.0591     0.0059  0.1897
      1   0.1009  0.0591     0.0055  0.1897
      2   0.1000  0.0595     0.0044  0.1896
      3   0.0996  0.0596     0.0041  0.1895
      4   0.0921  0.0612     0.0018  0.1882
      5   0.0353  0.0376     0.0001  0.1127
      6   0.0464  0.0401     0.0001  0.1261
      7   0.0360  0.0314     0.0001  0.0948
      8   0.0415  0.0337     0.0001  0.1041
      9   0.0466  0.0338     0.0008  0.1086
     10   0.0258  0.0204     0.0000  0.0610
     11   0.0284  0.0201     0.0001  0.0630
     12   0.0288  0.0211     0.0001  0.0658
     13   0.0316  0.0210     0.0013  0.0681
     14   0.0349  0.0220     0.0027  0.0732
     15   0.0373  0.0218     0.0054  0.0752
     16   0.0406  0.0227     0.0074  0.0799
     17   0.0424  0.0226     0.0089  0.0813
     18   0.0446  0.0224     0.0110  0.0830
     19   0.0473  0.0229     0.0130  0.0865

