Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6113  2.7303    -9.0002 -0.4843
      1  -6.9105  1.4664    -8.3978 -4.8865
      2  -5.6312  0.8394    -6.8081 -4.7631
      3  -6.1807  0.6290    -6.9541 -5.7545
      4  -5.8913  0.5228    -6.4622 -5.5927
      5  -6.0483  0.4828    -6.5463 -5.8640
      6  -6.0679  0.3698    -6.5374 -5.9073
      7  -6.0778  0.2955    -6.5311 -5.9387
      8  -5.7950  1.3018    -7.6099 -2.9357
      9  -5.8953  1.0272    -7.3123 -4.9116
     10  -5.8462  0.8074    -6.7830 -5.3198
     11  -5.8182  0.6430    -6.5324 -5.4213
     12  -5.7882  0.5271    -6.3630 -5.4630
     13  -5.8429  0.4349    -6.3801 -5.5852
     14  -5.7916  0.3816    -6.2863 -5.5688
     15  -5.6487  0.5958    -6.2600 -5.2900
     16  -5.3939  1.0495    -6.3893 -3.7683
     17  -5.4482  0.8122    -6.2608 -4.7330
     18  -5.4783  0.6395    -6.2187 -4.8816
     19  -5.5314  0.5197    -6.2118 -5.0660

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0587     0.0067  0.1898
      2   0.1006  0.0592     0.0054  0.1897
      3   0.1008  0.0592     0.0057  0.1897
      4   0.1014  0.0586     0.0066  0.1897
      5   0.1021  0.0580     0.0074  0.1896
      6   0.1048  0.0566     0.0121  0.1899
      7   0.1071  0.0554     0.0159  0.1902
      8   0.0169  0.0148     0.0000  0.0417
      9   0.0184  0.0145     0.0001  0.0430
     10   0.0210  0.0148     0.0001  0.0460
     11   0.0233  0.0150     0.0007  0.0481
     12   0.0255  0.0154     0.0016  0.0512
     13   0.0277  0.0157     0.0028  0.0537
     14   0.0297  0.0165     0.0037  0.0572
     15   0.0203  0.0119     0.0007  0.0391
     16   0.0112  0.0075     0.0000  0.0214
     17   0.0119  0.0072     0.0001  0.0220
     18   0.0123  0.0070     0.0003  0.0223
     19   0.0132  0.0071     0.0006  0.0235

