Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2949  1.9957    -6.4909 -0.3499
      1  -1.6803  1.1804    -3.3607 -0.1843
      2  -2.5715  0.7865    -3.4746 -1.8697
      3  -2.9805  0.6650    -3.6668 -2.5826
      4  -3.1361  0.6040    -3.8000 -2.9034
      5  -3.2908  0.6241    -4.1397 -3.0256
      6  -3.1771  0.3785    -3.5026 -3.0137
      7  -3.1136  0.4764    -3.4224 -2.9194
      8  -2.9966  0.7495    -3.4854 -2.6710
      9  -2.9354  0.5946    -3.3362 -2.6847
     10  -2.9379  0.4530    -3.3072 -2.8615
     11  -3.0969  0.8324    -3.7430 -2.7638
     12  -3.0199  0.7496    -3.4272 -2.7412
     13  -2.9639  0.5985    -3.3715 -2.7636
     14  -2.9306  0.4551    -3.3047 -2.7929
     15  -2.9075  0.3579    -3.1635 -2.8047
     16  -2.8749  0.7809    -3.2965 -2.3869
     17  -2.8758  0.6071    -3.1759 -2.5741
     18  -2.8410  1.0264    -4.2652 -2.1513
     19  -2.7619  0.7750    -3.2517 -2.2178

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0591     0.0055  0.1898
      1   0.1011  0.0590     0.0057  0.1898
      2   0.1002  0.0594     0.0047  0.1896
      3   0.0999  0.0595     0.0044  0.1896
      4   0.1022  0.0590     0.0055  0.1900
      5   0.0988  0.0594     0.0046  0.1892
      6   0.1112  0.0554     0.0145  0.1910
      7   0.0872  0.0516     0.0082  0.1780
      8   0.0576  0.0431     0.0001  0.1410
      9   0.0646  0.0438     0.0031  0.1478
     10   0.0711  0.0432     0.0084  0.1521
     11   0.0366  0.0247     0.0001  0.0786
     12   0.0394  0.0254     0.0001  0.0823
     13   0.0433  0.0255     0.0026  0.0863
     14   0.0462  0.0252     0.0067  0.0885
     15   0.0492  0.0253     0.0091  0.0916
     16   0.0256  0.0161     0.0001  0.0518
     17   0.0282  0.0158     0.0015  0.0535
     18   0.0163  0.0103     0.0001  0.0318
     19   0.0171  0.0099     0.0001  0.0321

