Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.3474  1.7707    -9.1766 -3.8097
      1  -4.9542  1.0228    -6.5068 -3.6830
      2  -4.1795  0.6960    -5.0362 -3.5051
      3  -3.7724  0.6374    -4.4082 -3.3530
      4  -3.5905  0.6259    -4.0979 -3.1162
      5  -3.3617  0.8026    -3.9388 -2.1828
      6  -2.8255  1.4027    -5.1382 -0.6310
      7  -3.1672  1.0601    -4.3910 -1.8482
      8  -3.2794  0.8366    -4.0563 -2.5767
      9  -3.1176  1.1600    -5.3645 -1.9142
     10  -3.0311  0.9121    -3.9291 -2.0840
     11  -2.8403  1.4508    -6.4119 -1.1305
     12  -2.6964  1.1710    -4.2779 -1.2437
     13  -2.7789  0.9512    -3.8378 -1.7662
     14  -2.8288  0.7788    -3.7001 -2.0857
     15  -2.8728  0.6486    -3.6757 -2.2723
     16  -2.8023  0.5550    -3.5361 -2.2480
     17  -2.6371  0.7969    -3.4920 -1.9006
     18  -2.6659  0.6638    -3.4352 -2.0758
     19  -2.6965  0.5626    -3.4263 -2.1788

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1007  0.0592     0.0050  0.1897
      1   0.1004  0.0593     0.0048  0.1896
      2   0.0998  0.0593     0.0044  0.1894
      3   0.0975  0.0597     0.0031  0.1889
      4   0.0978  0.0599     0.0032  0.1890
      5   0.0765  0.0582     0.0007  0.1805
      6   0.0177  0.0175     0.0000  0.0496
      7   0.0228  0.0196     0.0001  0.0578
      8   0.0272  0.0207     0.0001  0.0635
      9   0.0164  0.0126     0.0000  0.0370
     10   0.0174  0.0123     0.0001  0.0377
     11   0.0088  0.0064     0.0000  0.0181
     12   0.0096  0.0061     0.0001  0.0185
     13   0.0107  0.0063     0.0001  0.0196
     14   0.0117  0.0065     0.0002  0.0204
     15   0.0126  0.0066     0.0005  0.0213
     16   0.0134  0.0068     0.0007  0.0229
     17   0.0099  0.0050     0.0002  0.0163
     18   0.0105  0.0051     0.0004  0.0173
     19   0.0111  0.0052     0.0006  0.0181

