Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.3414  1.3872    -6.6390 -5.8108
      1  -6.3226  1.0476    -7.4456 -5.2601
      2  -5.8743  0.9988    -6.7036 -4.3310
      3  -5.4218  1.2486    -6.3088 -2.3168
      4  -4.4183  1.8645    -6.4435 -0.7249
      5  -2.9977  1.9905    -6.7798 -0.3159
      6  -3.9596  1.6458    -7.0062 -1.1758
      7  -3.9051  1.4748    -6.1668 -1.3713
      8  -3.1603  1.6112    -6.2850 -0.7381
      9  -3.4769  1.3420    -5.8751 -1.6189
     10  -3.4164  1.1820    -5.4017 -1.7534
     11  -2.9987  1.1492    -4.7430 -1.3663
     12  -3.2186  0.9683    -4.7442 -2.0667
     13  -2.9870  0.8931    -4.2130 -1.8956
     14  -3.1030  0.7574    -4.2206 -2.2617
     15  -2.9711  0.6721    -3.9183 -2.1894
     16  -3.0556  0.5807    -3.9409 -2.4227
     17  -3.1276  0.5159    -3.9858 -2.6045
     18  -3.0567  0.4483    -3.8243 -2.5647
     19  -3.1133  0.4034    -3.8580 -2.6845

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0986  0.0604     0.0015  0.1895
      1   0.0961  0.0615     0.0002  0.1893
      2   0.0954  0.0618     0.0002  0.1892
      3   0.0845  0.0646     0.0001  0.1878
      4   0.0247  0.0305     0.0000  0.0875
      5   0.0076  0.0054     0.0000  0.0138
      6   0.0082  0.0062     0.0000  0.0170
      7   0.0091  0.0059     0.0000  0.0176
      8   0.0072  0.0044     0.0000  0.0126
      9   0.0079  0.0047     0.0000  0.0134
     10   0.0084  0.0044     0.0001  0.0135
     11   0.0083  0.0044     0.0001  0.0135
     12   0.0090  0.0047     0.0001  0.0145
     13   0.0093  0.0050     0.0002  0.0161
     14   0.0100  0.0052     0.0003  0.0176
     15   0.0106  0.0055     0.0004  0.0186
     16   0.0113  0.0058     0.0006  0.0195
     17   0.0120  0.0060     0.0007  0.0202
     18   0.0128  0.0062     0.0008  0.0207
     19   0.0135  0.0064     0.0010  0.0223

