Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3111  1.3342    -3.0872 -0.1336
      1  -1.9574  1.1876    -4.0157 -1.3015
      2  -2.2460  1.1730    -4.6350 -1.6920
      3  -2.4692  1.2596    -5.5803 -1.9401
      4  -3.4726  2.0150    -8.3144 -1.8751
      5  -5.0837  2.3270    -9.0054 -1.4467
      6  -4.2334  1.9326    -8.3180 -1.5116
      7  -4.1513  1.7412    -7.9181 -1.9730
      8  -4.8688  1.7560    -8.3804 -2.1566
      9  -4.8866  1.6023    -8.1799 -2.6913
     10  -4.4557  1.2736    -6.7297 -2.7214
     11  -4.9319  1.2659    -7.2402 -3.2005
     12  -4.9427  1.1363    -6.9700 -3.4459
     13  -5.3830  1.1593    -7.5739 -3.9681
     14  -5.1103  0.9516    -6.6267 -3.9083
     15  -5.3760  0.9270    -6.9029 -4.3144
     16  -5.1920  0.7923    -6.4007 -4.2568
     17  -5.3431  0.7326    -6.5075 -4.5360
     18  -5.2312  0.6387    -6.2387 -4.5007
     19  -5.3324  0.5820    -6.2895 -4.6907

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0970  0.0614     0.0001  0.1894
      1   0.0955  0.0623     0.0001  0.1893
      2   0.0946  0.0627     0.0001  0.1893
      3   0.0923  0.0644     0.0001  0.1894
      4   0.0247  0.0300     0.0000  0.0848
      5   0.0055  0.0048     0.0000  0.0114
      6   0.0062  0.0054     0.0000  0.0130
      7   0.0073  0.0052     0.0000  0.0135
      8   0.0062  0.0040     0.0000  0.0105
      9   0.0069  0.0036     0.0000  0.0110
     10   0.0074  0.0037     0.0001  0.0119
     11   0.0071  0.0034     0.0000  0.0111
     12   0.0075  0.0031     0.0001  0.0113
     13   0.0072  0.0029     0.0001  0.0104
     14   0.0075  0.0030     0.0001  0.0113
     15   0.0076  0.0030     0.0001  0.0114
     16   0.0079  0.0032     0.0002  0.0120
     17   0.0081  0.0034     0.0003  0.0124
     18   0.0085  0.0035     0.0004  0.0129
     19   0.0088  0.0037     0.0004  0.0132

