Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7421  2.0950    -9.1146 -2.6403
      1  -3.9576  1.1306    -5.6991 -2.4608
      2  -4.7454  0.7503    -5.7718 -3.9738
      3  -5.1519  0.5958    -5.8903 -4.7204
      4  -4.8654  0.4717    -5.4179 -4.5641
      5  -5.0159  0.4454    -5.5001 -4.8111
      6  -5.0350  0.3530    -5.4912 -4.8967
      7  -5.0166  0.2455    -5.4387 -4.9028
      8  -5.0123  0.1907    -5.4180 -4.9074
      9  -5.0109  0.1585    -5.4082 -4.9103
     10  -5.0085  0.1372    -5.3935 -4.9118
     11  -5.0080  0.1260    -5.3890 -4.9132
     12  -5.0135  0.1120    -5.3910 -4.9650
     13  -5.0129  0.1076    -5.3868 -4.9655
     14  -5.0125  0.1052    -5.3841 -4.9659
     15  -5.0113  0.1024    -5.3762 -4.9658
     16  -5.0109  0.1013    -5.3736 -4.9661
     17  -5.0101  0.0997    -5.3670 -4.9660
     18  -5.0244  0.0811    -5.3799 -5.0157
     19  -5.0268  0.0777    -5.3828 -5.0178

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0590     0.0058  0.1897
      1   0.1007  0.0591     0.0054  0.1897
      2   0.1009  0.0591     0.0057  0.1897
      3   0.1012  0.0588     0.0062  0.1897
      4   0.1018  0.0582     0.0077  0.1897
      5   0.1016  0.0577     0.0080  0.1894
      6   0.1070  0.0559     0.0135  0.1902
      7   0.1104  0.0541     0.0201  0.1906
      8   0.1119  0.0531     0.0234  0.1907
      9   0.1127  0.0526     0.0252  0.1908
     10   0.1139  0.0519     0.0275  0.1909
     11   0.1143  0.0517     0.0284  0.1910
     12   0.1162  0.0508     0.0311  0.1912
     13   0.1166  0.0505     0.0319  0.1912
     14   0.1168  0.0504     0.0325  0.1913
     15   0.1174  0.0501     0.0337  0.1913
     16   0.1177  0.0499     0.0342  0.1913
     17   0.1181  0.0496     0.0351  0.1914
     18   0.1222  0.0486     0.0386  0.1921
     19   0.1241  0.0477     0.0414  0.1923

