Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.5164  2.1361    -6.9308 -0.3709
      1  -1.8063  1.2378    -3.6087 -0.1972
      2  -2.6977  0.8228    -3.6849 -1.8832
      3  -3.2370  0.7002    -3.9534 -2.7747
      4  -3.5686  0.7992    -4.8474 -3.1909
      5  -3.4164  0.4828    -3.7671 -3.1892
      6  -3.3935  0.3527    -3.6873 -3.1963
      7  -3.3846  0.2728    -3.6841 -3.2012
      8  -3.1960  0.4432    -3.6599 -2.9052
      9  -3.1269  0.3928    -3.5496 -2.8275
     10  -2.9218  0.6606    -3.4256 -2.1727
     11  -3.0107  0.4983    -3.4254 -2.6464
     12  -3.0532  0.3910    -3.4257 -2.8159
     13  -2.9611  0.4128    -3.4022 -2.7003
     14  -3.0606  0.4659    -3.4253 -2.8168
     15  -2.9781  0.5176    -3.4097 -2.6888
     16  -2.9849  0.4025    -3.4057 -2.7885
     17  -2.9371  0.3612    -3.3721 -2.7494
     18  -2.9112  0.2977    -3.3257 -2.7438
     19  -2.8355  0.5888    -3.3081 -2.4170

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0592     0.0056  0.1897
      1   0.1011  0.0591     0.0057  0.1898
      2   0.1005  0.0593     0.0052  0.1897
      3   0.0986  0.0598     0.0040  0.1894
      4   0.0912  0.0611     0.0019  0.1879
      5   0.1053  0.0579     0.0073  0.1903
      6   0.1084  0.0562     0.0133  0.1906
      7   0.1103  0.0550     0.0171  0.1908
      8   0.0659  0.0452     0.0059  0.1538
      9   0.0706  0.0474     0.0070  0.1614
     10   0.0306  0.0221     0.0012  0.0700
     11   0.0352  0.0226     0.0030  0.0749
     12   0.0388  0.0230     0.0058  0.0790
     13   0.0352  0.0204     0.0045  0.0700
     14   0.0320  0.0182     0.0034  0.0621
     15   0.0285  0.0163     0.0023  0.0551
     16   0.0305  0.0161     0.0044  0.0568
     17   0.0320  0.0168     0.0053  0.0598
     18   0.0340  0.0172     0.0071  0.0620
     19   0.0200  0.0111     0.0010  0.0373

