Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1382  1.5896    -5.1464 -0.0992
      1  -1.5489  1.5488    -5.7110 -0.8002
      2  -2.0332  1.7783    -7.0490 -1.1293
      3  -3.1214  2.3611    -8.4617 -1.2964
      4  -2.1085  1.5758    -6.4650 -1.2516
      5  -2.9699  2.0800    -8.1240 -1.2095
      6  -2.5542  1.6601    -6.9912 -1.3409
      7  -2.2343  1.3517    -5.4973 -1.3559
      8  -2.0313  1.0997    -3.4615 -1.3583
      9  -2.3991  1.3701    -5.9066 -1.4856
     10  -2.2439  1.0579    -3.6542 -1.5545
     11  -2.1219  0.8344    -2.8826 -1.5715
     12  -2.1463  0.6925    -2.8412 -1.6956
     13  -2.3437  0.8292    -3.1814 -1.8598
     14  -2.2591  0.6570    -2.8815 -1.8605
     15  -2.1994  0.5311    -2.7579 -1.8577
     16  -2.2350  0.4497    -2.7708 -1.9215
     17  -2.1673  0.4170    -2.6286 -1.8890
     18  -2.1846  0.3436    -2.6289 -1.9371
     19  -2.1583  0.2835    -2.6088 -1.9310

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0922  0.0628     0.0001  0.1886
      1   0.0903  0.0634     0.0001  0.1884
      2   0.0799  0.0643     0.0000  0.1862
      3   0.0348  0.0444     0.0000  0.1334
      4   0.0501  0.0487     0.0000  0.1504
      5   0.0144  0.0163     0.0000  0.0437
      6   0.0173  0.0167     0.0000  0.0467
      7   0.0209  0.0174     0.0000  0.0509
      8   0.0240  0.0179     0.0001  0.0545
      9   0.0166  0.0127     0.0000  0.0371
     10   0.0178  0.0123     0.0001  0.0378
     11   0.0195  0.0123     0.0003  0.0393
     12   0.0213  0.0126     0.0010  0.0412
     13   0.0176  0.0107     0.0002  0.0340
     14   0.0191  0.0107     0.0010  0.0353
     15   0.0204  0.0107     0.0017  0.0371
     16   0.0218  0.0110     0.0024  0.0391
     17   0.0224  0.0111     0.0028  0.0397
     18   0.0237  0.0112     0.0040  0.0408
     19   0.0249  0.0112     0.0056  0.0419

