Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1619  1.9064    -9.1602 -3.4549
      1  -4.6164  1.1427    -6.2464 -3.1481
      2  -3.7774  0.8955    -4.7306 -2.3293
      3  -4.2376  0.5884    -4.8871 -3.9264
      4  -3.9630  0.6487    -4.4762 -3.6378
      5  -3.9935  0.4529    -4.4544 -3.8278
      6  -3.9930  0.3443    -4.4406 -3.8801
      7  -3.9925  0.2729    -4.4317 -3.9305
      8  -3.9801  0.2021    -4.4035 -3.9339
      9  -3.9474  0.9946    -5.4859 -3.2302
     10  -3.8822  0.7677    -4.7011 -3.4355
     11  -3.8106  0.6284    -4.4346 -3.4477
     12  -3.7322  0.5661    -4.2262 -3.4320
     13  -3.6834  0.4777    -4.1715 -3.4306
     14  -3.7155  0.3825    -4.1728 -3.4979
     15  -3.7071  0.2974    -4.1599 -3.5065
     16  -3.7013  0.2404    -4.1488 -3.5125
     17  -3.7182  0.1970    -4.1531 -3.5844
     18  -3.6916  0.1664    -4.0878 -3.5609
     19  -3.6903  0.1458    -4.0809 -3.5638

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0595     0.0047  0.1896
      1   0.0987  0.0598     0.0042  0.1894
      2   0.0967  0.0604     0.0036  0.1891
      3   0.1025  0.0591     0.0051  0.1901
      4   0.0980  0.0605     0.0021  0.1895
      5   0.1047  0.0578     0.0089  0.1903
      6   0.1073  0.0563     0.0143  0.1905
      7   0.1096  0.0551     0.0180  0.1908
      8   0.1114  0.0540     0.0221  0.1909
      9   0.0220  0.0165     0.0000  0.0495
     10   0.0242  0.0162     0.0001  0.0513
     11   0.0269  0.0165     0.0007  0.0542
     12   0.0289  0.0173     0.0015  0.0578
     13   0.0313  0.0178     0.0029  0.0608
     14   0.0339  0.0180     0.0055  0.0636
     15   0.0347  0.0177     0.0074  0.0641
     16   0.0355  0.0175     0.0083  0.0646
     17   0.0373  0.0175     0.0097  0.0664
     18   0.0395  0.0180     0.0109  0.0690
     19   0.0398  0.0178     0.0116  0.0691

