Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.9565  1.3743    -3.8729 -0.2097
      1  -2.9721  0.9275    -3.9529 -2.1415
      2  -3.3714  0.7862    -4.1593 -2.9053
      3  -3.0988  0.6796    -3.6433 -2.7526
      4  -3.2398  0.6466    -3.6971 -2.9819
      5  -3.1987  0.4623    -3.6367 -2.9975
      6  -3.1806  0.3435    -3.6088 -3.0067
      7  -3.2343  0.3413    -3.6622 -3.1735
      8  -3.2345  0.2678    -3.6595 -3.1783
      9  -3.2272  0.2078    -3.6510 -3.1786
     10  -3.2281  0.1750    -3.6510 -3.1802
     11  -3.2244  0.1488    -3.6450 -3.1802
     12  -3.2359  0.1461    -3.6555 -3.1816
     13  -3.2341  0.1357    -3.6529 -3.1816
     14  -3.3321  0.1594    -3.6866 -3.1963
     15  -3.3297  0.1524    -3.6845 -3.1961
     16  -3.3475  0.1471    -3.6868 -3.2022
     17  -3.3502  0.1448    -3.6870 -3.2034
     18  -3.4303  0.0939    -3.7474 -3.4088
     19  -3.3467  0.1425    -3.6812 -3.2033

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0996  0.0601     0.0022  0.1897
      1   0.0991  0.0606     0.0012  0.1897
      2   0.1003  0.0604     0.0019  0.1900
      3   0.1011  0.0596     0.0028  0.1899
      4   0.1011  0.0588     0.0033  0.1896
      5   0.1045  0.0570     0.0106  0.1899
      6   0.1064  0.0558     0.0151  0.1901
      7   0.1046  0.0557     0.0152  0.1896
      8   0.1095  0.0542     0.0201  0.1904
      9   0.1106  0.0535     0.0224  0.1905
     10   0.1140  0.0525     0.0257  0.1910
     11   0.1148  0.0520     0.0276  0.1911
     12   0.1169  0.0521     0.0288  0.1918
     13   0.1173  0.0518     0.0297  0.1919
     14   0.0904  0.0472     0.0235  0.1772
     15   0.0910  0.0470     0.0244  0.1774
     16   0.0913  0.0468     0.0254  0.1777
     17   0.0925  0.0467     0.0266  0.1783
     18   0.0806  0.0396     0.0254  0.1562
     19   0.0660  0.0357     0.0204  0.1365

