Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1938  1.9149    -9.1653 -3.4691
      1  -7.6689  1.1434    -5.6153 -6.3797
      2  -8.3162  0.8747    -3.2931 -7.5848
      3  -8.6981  0.7748    -1.8536 -8.1890
      4  -8.8932  0.7338    -1.1127 -8.5090
      5  -8.9544  0.5660    -1.0429 -8.6876
      6  -8.6346  1.1343    -1.7511 -7.9012
      7  -8.7598  0.8867    -1.6049 -8.3920
      8  -8.8500  0.7168    -1.4231 -8.5270
      9  -8.9351  0.6452    -1.1113 -8.7000
     10  -8.5761  1.3312    -1.6571 -6.6831
     11  -8.7264  0.9967    -1.5888 -8.2868
     12  -7.9951  2.0001    -2.2517 -2.6668
     13  -8.3335  1.5599    -2.0651 -4.7471
     14  -8.5326  1.1866    -1.9684 -7.6408
     15  -8.6495  0.9174    -1.8882 -8.0549
     16  -8.7205  0.7216    -1.8262 -8.2017
     17  -8.7587  0.5753    -1.8070 -8.2479
     18  -8.7892  0.4791    -1.7619 -8.3044
     19  -8.8029  0.4133    -1.7567 -8.3335

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0994  0.0596     0.0046  0.1895
      1   0.1010  0.0592     0.0052  0.1898
      2   0.1027  0.0584     0.0074  0.1899
      3   0.1053  0.0577     0.0091  0.1904
      4   0.1091  0.0569     0.0109  0.1910
      5   0.1174  0.0540     0.0197  0.1921
      6   0.0626  0.0455     0.0001  0.1497
      7   0.0697  0.0452     0.0045  0.1550
      8   0.0761  0.0452     0.0094  0.1600
      9   0.0781  0.0442     0.0119  0.1595
     10   0.0383  0.0280     0.0001  0.0878
     11   0.0409  0.0274     0.0013  0.0894
     12   0.0155  0.0131     0.0000  0.0367
     13   0.0172  0.0127     0.0000  0.0378
     14   0.0182  0.0123     0.0001  0.0384
     15   0.0195  0.0122     0.0007  0.0395
     16   0.0208  0.0122     0.0014  0.0405
     17   0.0218  0.0121     0.0021  0.0411
     18   0.0229  0.0122     0.0029  0.0424
     19   0.0238  0.0121     0.0038  0.0433

