Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.8110  1.5452    -8.7019 -4.7090
      1  -5.5507  0.9156    -6.8094 -4.5485
      2  -5.0208  0.6967    -5.7918 -4.4905
      3  -4.7469  0.6151    -5.3740 -4.3467
      4  -4.5787  0.5867    -5.0670 -4.2050
      5  -4.3772  0.6838    -4.9214 -3.5891
      6  -3.7770  1.3121    -5.0391 -1.1280
      7  -4.1497  0.8717    -4.9516 -3.0057
      8  -3.7937  1.1903    -5.4782 -1.8734
      9  -3.9357  0.9202    -4.9188 -2.9071
     10  -3.9938  0.7258    -4.7414 -3.3497
     11  -3.8109  0.8920    -4.7391 -2.9613
     12  -3.8310  0.7076    -4.6171 -3.2421
     13  -3.8464  0.5672    -4.5489 -3.4229
     14  -4.0324  0.7413    -4.8668 -3.4680
     15  -4.0175  0.5896    -4.7407 -3.5111
     16  -3.9836  0.4866    -4.6694 -3.5228
     17  -3.8361  0.6298    -4.5857 -3.2909
     18  -4.4194  2.5829    -8.9016 -0.5192
     19  -4.4743  2.6993    -8.9518 -0.4670

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0595     0.0040  0.1897
      1   0.0999  0.0599     0.0030  0.1897
      2   0.1005  0.0597     0.0035  0.1898
      3   0.1010  0.0595     0.0041  0.1899
      4   0.1029  0.0597     0.0045  0.1904
      5   0.0955  0.0621     0.0023  0.1897
      6   0.0231  0.0235     0.0001  0.0677
      7   0.0294  0.0253     0.0001  0.0760
      8   0.0144  0.0115     0.0000  0.0333
      9   0.0168  0.0119     0.0001  0.0359
     10   0.0188  0.0120     0.0001  0.0381
     11   0.0146  0.0095     0.0001  0.0288
     12   0.0160  0.0094     0.0001  0.0303
     13   0.0171  0.0093     0.0008  0.0313
     14   0.0135  0.0076     0.0001  0.0243
     15   0.0138  0.0073     0.0005  0.0245
     16   0.0146  0.0073     0.0009  0.0252
     17   0.0118  0.0059     0.0003  0.0196
     18   0.0007  0.0020     0.0000  0.0032
     19   0.0001  0.0002     0.0000  0.0001

