Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0210  2.5025    -9.0420 -1.2489
      1  -2.8325  1.3156    -4.8678 -0.9974
      2  -3.8386  0.7951    -4.9636 -2.9459
      3  -4.3647  0.6041    -5.0661 -3.9038
      4  -4.6559  0.5766    -5.2746 -4.3354
      5  -4.8338  0.6202    -5.6922 -4.5641
      6  -4.7298  0.3505    -5.0407 -4.5626
      7  -4.7163  0.2493    -4.9989 -4.5693
      8  -4.7203  0.1919    -4.9984 -4.5869
      9  -4.7148  0.1491    -4.9938 -4.5883
     10  -4.7162  0.1243    -4.9937 -4.5948
     11  -4.7135  0.1073    -4.9913 -4.5945
     12  -4.7131  0.0983    -4.9907 -4.5955
     13  -4.7140  0.0917    -4.9907 -4.5996
     14  -4.7130  0.0889    -4.9901 -4.5978
     15  -4.7134  0.0866    -4.9901 -4.5997
     16  -4.7142  0.0841    -4.9901 -4.6035
     17  -4.7149  0.0825    -4.9901 -4.6066
     18  -4.7148  0.0820    -4.9900 -4.6069
     19  -4.7148  0.0817    -4.9900 -4.6072

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0066  0.1898
      1   0.1018  0.0588     0.0068  0.1899
      2   0.1018  0.0588     0.0064  0.1899
      3   0.1013  0.0590     0.0059  0.1898
      4   0.1007  0.0596     0.0049  0.1898
      5   0.0985  0.0604     0.0039  0.1896
      6   0.1107  0.0562     0.0127  0.1911
      7   0.1145  0.0540     0.0201  0.1915
      8   0.1159  0.0530     0.0237  0.1916
      9   0.1188  0.0515     0.0287  0.1919
     10   0.1194  0.0511     0.0300  0.1920
     11   0.1219  0.0499     0.0339  0.1922
     12   0.1229  0.0493     0.0360  0.1923
     13   0.1232  0.0490     0.0368  0.1924
     14   0.1256  0.0481     0.0397  0.1927
     15   0.1258  0.0480     0.0401  0.1927
     16   0.1260  0.0477     0.0410  0.1927
     17   0.1263  0.0475     0.0417  0.1927
     18   0.1267  0.0473     0.0425  0.1928
     19   0.1271  0.0470     0.0433  0.1928

