Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1595  1.8679    -9.1572 -3.4430
      1  -4.7641  1.1035    -6.4847 -3.2954
      2  -3.8520  0.7053    -4.7286 -3.1942
      3  -3.4474  0.6078    -4.0458 -3.0658
      4  -3.5926  0.4853    -4.1083 -3.4139
      5  -3.7314  0.4609    -4.1994 -3.5461
      6  -3.6853  0.3405    -3.9504 -3.5446
      7  -3.5778  0.6496    -4.0114 -3.3021
      8  -3.6891  0.6579    -4.1448 -3.4430
      9  -3.7139  0.5379    -4.0992 -3.5243
     10  -3.6920  0.3934    -3.9529 -3.5424
     11  -3.6930  0.2943    -3.9510 -3.6136
     12  -3.6854  0.2169    -3.9479 -3.6217
     13  -3.6883  0.1640    -3.9472 -3.6909
     14  -3.6845  0.1249    -3.9448 -3.6911
     15  -3.6895  0.0956    -3.9447 -3.6969
     16  -3.6874  0.0756    -3.9431 -3.6969
     17  -3.6865  0.0633    -3.9423 -3.6970
     18  -3.6874  0.0547    -3.9423 -3.6979
     19  -3.6869  0.0498    -3.9419 -3.6980

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0591     0.0054  0.1898
      1   0.1014  0.0591     0.0056  0.1898
      2   0.1015  0.0594     0.0049  0.1900
      3   0.1020  0.0597     0.0045  0.1902
      4   0.1059  0.0579     0.0084  0.1905
      5   0.1047  0.0583     0.0082  0.1904
      6   0.1150  0.0550     0.0171  0.1918
      7   0.0623  0.0427     0.0009  0.1420
      8   0.0612  0.0421     0.0002  0.1395
      9   0.0689  0.0431     0.0039  0.1476
     10   0.0716  0.0421     0.0094  0.1489
     11   0.0750  0.0413     0.0142  0.1508
     12   0.0764  0.0407     0.0169  0.1514
     13   0.0787  0.0401     0.0200  0.1528
     14   0.0799  0.0397     0.0222  0.1534
     15   0.0826  0.0393     0.0248  0.1553
     16   0.0836  0.0390     0.0268  0.1559
     17   0.0842  0.0387     0.0279  0.1561
     18   0.0848  0.0385     0.0289  0.1564
     19   0.0852  0.0384     0.0295  0.1566

