Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.0569  1.9537    -9.1499 -3.1428
      1  -4.3701  1.0996    -5.9729 -2.8101
      2  -3.6765  0.8183    -4.7069 -2.5595
      3  -4.2136  0.5817    -4.7988 -3.8332
      4  -4.3736  0.4849    -4.8891 -4.2164
      5  -4.2248  0.4526    -4.6402 -4.0713
      6  -4.2421  0.3389    -4.6278 -4.2229
      7  -4.2193  0.2469    -4.4728 -4.2231
      8  -4.2167  0.1799    -4.4714 -4.2236
      9  -4.2206  0.1309    -4.4712 -4.2275
     10  -4.2895  0.3648    -4.7089 -4.2278
     11  -4.2423  0.2928    -4.6238 -4.2260
     12  -4.2420  0.2180    -4.6156 -4.2278
     13  -4.2415  0.1664    -4.6107 -4.2286
     14  -4.2411  0.1322    -4.6075 -4.2292
     15  -4.2387  0.1072    -4.5945 -4.2292
     16  -4.2360  0.0903    -4.5767 -4.2292
     17  -4.2351  0.0811    -4.5694 -4.2292
     18  -4.2344  0.0756    -4.5630 -4.2292
     19  -4.2333  0.0714    -4.5521 -4.2291

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1055  0.0582     0.0064  0.1905
      1   0.1040  0.0590     0.0047  0.1904
      2   0.1029  0.0594     0.0050  0.1903
      3   0.1070  0.0582     0.0058  0.1908
      4   0.1103  0.0570     0.0095  0.1912
      5   0.1123  0.0564     0.0107  0.1915
      6   0.1199  0.0533     0.0214  0.1924
      7   0.1269  0.0499     0.0334  0.1932
      8   0.1280  0.0488     0.0373  0.1932
      9   0.1317  0.0466     0.0447  0.1936
     10   0.0753  0.0411     0.0138  0.1505
     11   0.0820  0.0415     0.0186  0.1571
     12   0.0835  0.0408     0.0221  0.1577
     13   0.0842  0.0404     0.0238  0.1580
     14   0.0848  0.0400     0.0251  0.1582
     15   0.0856  0.0397     0.0268  0.1585
     16   0.0864  0.0394     0.0284  0.1589
     17   0.0868  0.0392     0.0291  0.1590
     18   0.0871  0.0390     0.0297  0.1592
     19   0.0876  0.0389     0.0305  0.1594

