Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.8811  2.5826    -9.0280 -0.9769
      1  -2.9543  1.5196    -5.3587 -0.7603
      2  -4.2283  0.8437    -5.4837 -3.2184
      3  -3.5734  0.5928    -4.2975 -3.0950
      4  -3.2878  0.5347    -3.8411 -2.9318
      5  -3.4668  0.4792    -3.9341 -3.2544
      6  -3.7276  0.8161    -4.8199 -3.2487
      7  -3.5843  0.8781    -4.6397 -3.0081
      8  -3.4852  0.7640    -4.0923 -2.9998
      9  -3.4955  0.5845    -3.9453 -3.2697
     10  -4.1636  1.9147    -8.4243 -1.0977
     11  -4.0348  1.6023    -7.9005 -1.6472
     12  -3.9347  1.3020    -6.9299 -2.4657
     13  -3.8676  1.0516    -5.6717 -2.8829
     14  -3.8210  0.8558    -5.1562 -2.9935
     15  -3.7051  0.7121    -4.7131 -2.9882
     16  -3.6272  0.6016    -4.4585 -2.9790
     17  -3.6762  0.5096    -4.4597 -3.1794
     18  -3.6192  0.4388    -4.3202 -3.1692
     19  -3.6620  0.3804    -4.3360 -3.2647

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0587     0.0069  0.1898
      1   0.1023  0.0584     0.0076  0.1899
      2   0.1015  0.0587     0.0067  0.1898
      3   0.1008  0.0589     0.0062  0.1896
      4   0.1003  0.0590     0.0059  0.1896
      5   0.1023  0.0587     0.0068  0.1900
      6   0.0484  0.0401     0.0001  0.1265
      7   0.0442  0.0367     0.0001  0.1134
      8   0.0508  0.0390     0.0001  0.1234
      9   0.0568  0.0387     0.0022  0.1282
     10   0.0063  0.0073     0.0000  0.0177
     11   0.0080  0.0074     0.0000  0.0191
     12   0.0093  0.0072     0.0000  0.0198
     13   0.0102  0.0069     0.0000  0.0202
     14   0.0107  0.0067     0.0001  0.0204
     15   0.0117  0.0070     0.0003  0.0220
     16   0.0126  0.0072     0.0005  0.0237
     17   0.0136  0.0075     0.0007  0.0249
     18   0.0145  0.0077     0.0009  0.0260
     19   0.0155  0.0079     0.0012  0.0269

