trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   62  40.00  0.00 800.00 10.80  1
  1  716 400.00  0.00 800.00 104.00  0
  2  693 390.00  0.00 800.00 12.90  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  656 370.00  0.00 800.00 10.80  1
  6  711 400.00  0.00 800.00 12.90  0
  7  656 380.00  0.00 800.00  8.60  0
  8  708 400.00  0.00 800.00  6.44  1
  9  763 430.00  0.00 800.00  8.60  1
 10  766 430.00  0.00 800.00 17.20  0
 11  727 410.00  0.00 800.00  8.60  1
 12  819 460.00  0.00 800.00 12.90  0
 13  638 360.00  0.00 800.00 10.80  0
 14  745 420.00  0.00 800.00  8.60  1
 15  819 460.00  0.00 800.00 12.90  0
 16  638 360.00  0.00 800.00 10.80  0
 17  529 300.00  0.00 800.00  8.60  1
 18  763 430.00  0.00 800.00  8.60  1
 19  691 390.00  0.00 800.00  8.60  1
