Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2247  2.9673    -8.7557 -0.1026
      1  -2.5462  2.8347    -8.5066 -0.0766
      2  -1.8823  2.5322    -8.0168 -0.0621
      3  -1.3509  2.1209    -7.0561 -0.0543
      4  -2.1196  2.2776    -7.8077 -0.2174
      5  -1.7053  1.9041    -6.6732 -0.1997
      6  -1.4321  1.5561    -4.9014 -0.1895
      7  -2.2426  1.7701    -6.5229 -0.4923
      8  -3.2709  1.9844    -7.8438 -0.8792
      9  -3.0534  1.7368    -6.8907 -0.9677
     10  -2.8985  1.5267    -5.9039 -1.0289
     11  -2.3967  1.3310    -4.8293 -0.8561
     12  -2.3063  1.1566    -4.2876 -0.8725
     13  -1.9517  1.0414    -3.4894 -0.6900
     14  -2.2651  0.9916    -3.7670 -1.1321
     15  -2.4299  0.9007    -3.8595 -1.4341
     16  -2.7383  0.9369    -4.2871 -1.7370
     17  -2.5240  0.8308    -3.7251 -1.6437
     18  -2.3590  0.7653    -3.3992 -1.5543
     19  -2.4868  0.7117    -3.5008 -1.7475

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0096  0.0212     0.0000  0.0494
      1   0.0142  0.0245     0.0000  0.0618
      2   0.0188  0.0267     0.0000  0.0710
      3   0.0225  0.0278     0.0000  0.0768
      4   0.0091  0.0096     0.0000  0.0249
      5   0.0106  0.0096     0.0000  0.0263
      6   0.0117  0.0095     0.0001  0.0270
      7   0.0074  0.0049     0.0000  0.0132
      8   0.0052  0.0036     0.0000  0.0069
      9   0.0061  0.0032     0.0000  0.0070
     10   0.0067  0.0027     0.0000  0.0071
     11   0.0069  0.0028     0.0001  0.0088
     12   0.0072  0.0025     0.0001  0.0090
     13   0.0073  0.0025     0.0002  0.0097
     14   0.0073  0.0026     0.0002  0.0098
     15   0.0075  0.0026     0.0002  0.0105
     16   0.0072  0.0023     0.0002  0.0086
     17   0.0074  0.0025     0.0002  0.0098
     18   0.0075  0.0026     0.0003  0.0105
     19   0.0076  0.0027     0.0003  0.0110

