Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.8531  1.3371    -3.6598 -0.1984
      1  -2.7276  0.9262    -3.8223 -1.8787
      2  -3.1196  0.7595    -3.9315 -2.6410
      3  -3.3955  0.7132    -4.1871 -3.0229
      4  -3.2159  0.6381    -3.6692 -2.9417
      5  -3.3487  0.8013    -4.2096 -3.1151
      6  -3.3269  0.6387    -3.9305 -3.1745
      7  -3.3099  0.5151    -3.8387 -3.1796
      8  -3.3508  0.9083    -4.6258 -3.1027
      9  -3.2565  0.6986    -3.6838 -3.1652
     10  -3.2142  0.5060    -3.5847 -3.1674
     11  -3.1924  0.3663    -3.5242 -3.1687
     12  -3.1806  0.2670    -3.4781 -3.1695
     13  -3.1673  0.2012    -3.4208 -3.1699
     14  -3.1551  0.2490    -3.4180 -3.0815
     15  -3.1632  0.1854    -3.4177 -3.1693
     16  -3.1664  0.1388    -3.4174 -3.1740
     17  -3.1635  0.1037    -3.4156 -3.1742
     18  -3.1604  0.1076    -3.4148 -3.1720
     19  -3.1613  0.0799    -3.4147 -3.1733

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0599     0.0018  0.1897
      1   0.0995  0.0601     0.0016  0.1896
      2   0.1003  0.0599     0.0025  0.1898
      3   0.0989  0.0603     0.0022  0.1896
      4   0.1014  0.0589     0.0033  0.1896
      5   0.0823  0.0564     0.0001  0.1801
      6   0.0900  0.0552     0.0031  0.1825
      7   0.0954  0.0539     0.0076  0.1840
      8   0.0623  0.0465     0.0001  0.1477
      9   0.0718  0.0454     0.0002  0.1534
     10   0.0745  0.0442     0.0070  0.1545
     11   0.0761  0.0434     0.0110  0.1552
     12   0.0774  0.0428     0.0140  0.1557
     13   0.0824  0.0421     0.0181  0.1587
     14   0.0717  0.0386     0.0140  0.1413
     15   0.0762  0.0379     0.0185  0.1442
     16   0.0798  0.0373     0.0228  0.1469
     17   0.0828  0.0369     0.0266  0.1491
     18   0.0816  0.0367     0.0255  0.1474
     19   0.0823  0.0363     0.0275  0.1478

