Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.3426  3.0310    -8.8017 -0.0792
      1  -2.6796  2.9536    -8.5901 -0.0582
      2  -1.9134  2.6835    -8.1689 -0.0455
      3  -1.3077  2.2737    -7.3581 -0.0393
      4  -2.4860  2.6086    -8.3179 -0.1489
      5  -1.9464  2.2849    -7.6682 -0.1275
      6  -1.5400  1.9126    -6.4636 -0.1152
      7  -2.6685  2.1910    -7.8286 -0.3658
      8  -2.3374  1.9016    -6.8284 -0.3543
      9  -2.1163  1.6468    -5.6192 -0.3472
     10  -1.6247  1.4000    -4.2063 -0.2682
     11  -1.2826  1.2738    -3.2221 -0.1840
     12  -1.5748  1.2708    -3.6116 -0.3794
     13  -1.3304  1.1624    -2.8307 -0.2997
     14  -1.1236  1.1693    -2.4979 -0.1978
     15  -1.0258  0.9269    -2.1246 -0.1948
     16  -1.1509  0.8636    -2.2251 -0.3279
     17  -1.2885  0.8183    -2.3294 -0.5172
     18  -1.1716  0.7171    -2.0875 -0.4468
     19  -1.2521  0.6473    -2.1325 -0.5950

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0114  0.0272     0.0000  0.0674
      1   0.0172  0.0320     0.0000  0.0862
      2   0.0239  0.0358     0.0000  0.1008
      3   0.0293  0.0376     0.0000  0.1094
      4   0.0062  0.0072     0.0000  0.0173
      5   0.0078  0.0073     0.0000  0.0189
      6   0.0090  0.0072     0.0000  0.0198
      7   0.0054  0.0040     0.0000  0.0087
      8   0.0063  0.0036     0.0000  0.0096
      9   0.0069  0.0032     0.0000  0.0101
     10   0.0073  0.0033     0.0001  0.0111
     11   0.0075  0.0034     0.0001  0.0117
     12   0.0074  0.0033     0.0001  0.0115
     13   0.0077  0.0034     0.0001  0.0120
     14   0.0075  0.0032     0.0001  0.0116
     15   0.0078  0.0030     0.0002  0.0117
     16   0.0080  0.0032     0.0003  0.0122
     17   0.0082  0.0034     0.0003  0.0125
     18   0.0085  0.0036     0.0004  0.0130
     19   0.0088  0.0038     0.0004  0.0134

