trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1221 680.00  0.00 800.00 156.00  0
  1  661 370.00  0.00 800.00 52.00  0
  2  744 420.00  0.00 800.00  6.44  0
  3  652 370.00  0.00 800.00  3.00  1
  4  707 400.00  0.00 800.00  4.30  1
  5  654 370.00  0.00 800.00  6.44  1
  6  655 370.00  0.00 800.00  8.60  1
  7  639 360.00  0.00 800.00 12.90  0
  8  655 380.00  0.00 800.00  6.44  1
  9  744 420.00  0.00 800.00  6.44  1
 10  710 400.00  0.00 800.00 10.80  0
 11  637 360.00  0.00 800.00  8.60  1
 12  781 440.00  0.00 800.00  8.60  1
 13  747 420.00  0.00 800.00 12.90  0
 14  781 420.00  0.00 800.00 10.80  0
 15  763 430.00  0.00 800.00  8.60  1
 16  745 420.00  0.00 800.00  8.60  1
 17  801 450.00  0.00 800.00 12.90  0
 18  709 400.00  0.00 800.00  8.60  0
 19  763 430.00  0.00 800.00  8.60  0
