Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1215  1.9136    -9.1550 -3.3681
      1  -4.5851  1.1254    -6.2406 -3.1825
      2  -3.7668  0.8350    -4.7252 -2.7337
      3  -4.2215  0.5828    -4.8743 -3.8291
      4  -4.3859  0.4906    -4.9550 -4.1905
      5  -4.2284  0.4451    -4.6648 -4.0554
      6  -4.1995  0.3372    -4.4746 -4.0626
      7  -4.2203  0.2448    -4.4743 -4.2219
      8  -4.2163  0.1790    -4.4720 -4.2224
      9  -4.2166  0.1338    -4.4718 -4.2231
     10  -4.2167  0.1040    -4.4716 -4.2235
     11  -4.2806  0.2582    -4.7033 -4.2250
     12  -4.2368  0.2032    -4.6149 -4.2229
     13  -4.2378  0.1585    -4.6106 -4.2249
     14  -4.2386  0.1289    -4.6077 -4.2265
     15  -4.2389  0.1101    -4.6055 -4.2274
     16  -4.2359  0.0940    -4.5877 -4.2274
     17  -4.2365  0.0865    -4.5870 -4.2282
     18  -4.2369  0.0821    -4.5862 -4.2287
     19  -4.2353  0.0771    -4.5751 -4.2286

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0595     0.0048  0.1897
      1   0.0995  0.0597     0.0045  0.1896
      2   0.0986  0.0601     0.0041  0.1895
      3   0.1012  0.0591     0.0052  0.1898
      4   0.1043  0.0584     0.0073  0.1903
      5   0.1069  0.0576     0.0090  0.1907
      6   0.1151  0.0549     0.0173  0.1918
      7   0.1230  0.0516     0.0277  0.1927
      8   0.1246  0.0503     0.0323  0.1928
      9   0.1251  0.0498     0.0340  0.1929
     10   0.1254  0.0495     0.0351  0.1929
     11   0.0695  0.0399     0.0131  0.1440
     12   0.0754  0.0407     0.0162  0.1509
     13   0.0766  0.0403     0.0183  0.1514
     14   0.0777  0.0399     0.0204  0.1520
     15   0.0784  0.0396     0.0216  0.1524
     16   0.0794  0.0393     0.0230  0.1529
     17   0.0802  0.0391     0.0242  0.1534
     18   0.0808  0.0389     0.0252  0.1538
     19   0.0814  0.0387     0.0263  0.1540

