Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1215  1.9136    -9.1550 -3.3681
      1  -4.5851  1.1254    -6.2406 -3.1825
      2  -5.3875  0.7241    -6.3127 -4.7482
      3  -5.7992  0.6124    -6.5091 -5.4386
      4  -5.6246  0.4918    -6.0967 -5.3568
      5  -5.4840  0.4684    -5.9375 -5.2725
      6  -5.1967  0.8412    -5.8989 -4.2470
      7  -4.8321  1.1945    -6.2272 -2.5068
      8  -4.2040  1.9380    -8.1793 -0.8199
      9  -4.1384  1.6990    -7.4675 -1.0018
     10  -4.0926  1.4966    -6.2563 -1.1964
     11  -4.4008  1.1324    -5.8806 -2.6454
     12  -4.3941  0.9792    -5.6774 -2.9335
     13  -4.5927  0.7879    -5.6932 -3.6059
     14  -4.3315  0.8360    -5.4538 -3.2793
     15  -4.4434  0.7008    -5.4549 -3.6619
     16  -4.5327  0.6068    -5.4718 -3.8866
     17  -4.4225  0.5518    -5.2554 -3.8120
     18  -4.3441  0.4966    -5.1281 -3.7712
     19  -4.3992  0.4327    -5.1465 -3.9477

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1002  0.0595     0.0048  0.1897
      1   0.0995  0.0597     0.0045  0.1896
      2   0.1004  0.0592     0.0050  0.1896
      3   0.1002  0.0594     0.0046  0.1896
      4   0.1049  0.0582     0.0080  0.1904
      5   0.1037  0.0584     0.0079  0.1902
      6   0.0444  0.0372     0.0001  0.1163
      7   0.0195  0.0170     0.0000  0.0488
      8   0.0058  0.0057     0.0000  0.0132
      9   0.0071  0.0056     0.0000  0.0137
     10   0.0080  0.0053     0.0000  0.0141
     11   0.0091  0.0055     0.0000  0.0164
     12   0.0095  0.0052     0.0001  0.0167
     13   0.0104  0.0055     0.0002  0.0182
     14   0.0095  0.0049     0.0001  0.0158
     15   0.0102  0.0051     0.0003  0.0171
     16   0.0108  0.0052     0.0005  0.0181
     17   0.0113  0.0054     0.0006  0.0188
     18   0.0119  0.0056     0.0007  0.0195
     19   0.0126  0.0057     0.0009  0.0200

