trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1129 630.00  0.00 800.00 52.00  0
  1  693 390.00  0.00 800.00 12.90  1
  2  769 430.00  0.00 800.00 52.00  0
  3  732 410.00  0.00 800.00 26.00  1
  4  822 460.00  0.00 800.00 26.00  1
  5  661 370.00  0.00 800.00 52.00  0
  6  679 380.00  0.00 800.00 52.00  0
  7  804 450.00  0.00 800.00 26.00  1
  8  804 460.00  0.00 800.00 21.50  1
  9  679 380.00  0.00 800.00 52.00  0
 10  875 490.00  0.00 800.00 21.50  1
 11  661 370.00  0.00 800.00 52.00  0
 12  822 460.00  0.00 800.00 26.00  1
 13  661 360.00  0.00 800.00 104.00  0
 14  893 500.00  0.00 800.00 21.50  1
 15 1266 710.00  0.00 800.00  6.44  0
 16 1213 680.00  0.00 800.00  8.60  0
 17 1088 610.00  0.00 800.00 10.80  0
 18  912 510.00  0.00 800.00 26.00  1
 19  804 450.00  0.00 800.00 26.00  1
