Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.0520  1.8637    -6.0225 -0.3251
      1  -4.5888  1.0357    -6.1944 -3.2603
      2  -5.3524  0.7049    -6.2830 -4.7447
      3  -4.9806  0.5586    -5.6177 -4.5772
      4  -5.2464  0.5712    -5.7825 -5.0146
      5  -5.2679  0.4331    -5.7646 -5.0601
      6  -5.2264  0.3230    -5.5265 -5.0572
      7  -5.2385  0.2429    -5.5256 -5.0881
      8  -5.2428  0.1903    -5.5251 -5.1012
      9  -5.2465  0.1553    -5.5247 -5.1147
     10  -5.4998  0.7216    -6.4859 -5.1179
     11  -5.4397  0.5574    -6.0908 -5.1450
     12  -5.5328  0.5513    -6.2297 -5.2846
     13  -5.4926  0.4335    -6.0245 -5.2860
     14  -5.5435  0.3865    -6.0408 -5.3331
     15  -5.5161  0.3065    -5.9770 -5.3295
     16  -5.5429  0.2581    -5.9874 -5.3962
     17  -5.6326  0.4122    -6.1765 -5.4920
     18  -5.6018  0.3337    -6.0443 -5.4817
     19  -5.5738  0.2767    -6.0177 -5.4619

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0592     0.0053  0.1898
      1   0.1013  0.0593     0.0051  0.1899
      2   0.1012  0.0593     0.0050  0.1899
      3   0.1010  0.0588     0.0059  0.1897
      4   0.0964  0.0594     0.0034  0.1886
      5   0.1004  0.0576     0.0088  0.1891
      6   0.1104  0.0554     0.0161  0.1909
      7   0.1138  0.0536     0.0218  0.1912
      8   0.1154  0.0526     0.0251  0.1914
      9   0.1171  0.0516     0.0282  0.1915
     10   0.0247  0.0165     0.0002  0.0527
     11   0.0275  0.0166     0.0016  0.0551
     12   0.0271  0.0168     0.0016  0.0551
     13   0.0297  0.0169     0.0035  0.0583
     14   0.0315  0.0179     0.0043  0.0617
     15   0.0340  0.0181     0.0072  0.0647
     16   0.0362  0.0187     0.0080  0.0679
     17   0.0250  0.0128     0.0029  0.0453
     18   0.0268  0.0128     0.0049  0.0470
     19   0.0285  0.0130     0.0071  0.0485

