Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6221  2.7255    -9.0014 -0.4980
      1  -2.4450  1.5207    -4.8436 -0.2728
      2  -3.7209  0.8514    -4.9660 -2.7023
      3  -4.3744  0.6070    -5.1327 -3.9004
      4  -4.6664  0.5667    -5.2812 -4.3456
      5  -4.8398  0.5955    -5.6210 -4.5765
      6  -4.7292  0.3440    -5.0332 -4.5658
      7  -4.7330  0.2704    -5.0052 -4.5876
      8  -4.7208  0.1889    -4.9984 -4.5902
      9  -4.7155  0.1472    -4.9939 -4.5916
     10  -4.7175  0.1216    -4.9937 -4.6010
     11  -4.7158  0.1055    -4.9921 -4.6017
     12  -4.7167  0.0960    -4.9921 -4.6059
     13  -4.7173  0.0905    -4.9921 -4.6092
     14  -4.7176  0.0876    -4.9921 -4.6110
     15  -4.7179  0.0857    -4.9921 -4.6128
     16  -4.7183  0.0843    -4.9921 -4.6149
     17  -4.7185  0.0835    -4.9921 -4.6163
     18  -4.7173  0.0813    -4.9910 -4.6154
     19  -4.7160  0.0805    -4.9902 -4.6122

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0584     0.0077  0.1899
      1   0.1027  0.0582     0.0082  0.1899
      2   0.1019  0.0586     0.0073  0.1898
      3   0.1006  0.0588     0.0062  0.1896
      4   0.0997  0.0591     0.0054  0.1894
      5   0.0975  0.0593     0.0046  0.1889
      6   0.1107  0.0558     0.0136  0.1910
      7   0.1126  0.0546     0.0179  0.1912
      8   0.1158  0.0528     0.0242  0.1915
      9   0.1186  0.0513     0.0290  0.1918
     10   0.1194  0.0507     0.0309  0.1919
     11   0.1208  0.0499     0.0338  0.1920
     12   0.1211  0.0496     0.0347  0.1920
     13   0.1214  0.0494     0.0353  0.1920
     14   0.1215  0.0493     0.0357  0.1921
     15   0.1217  0.0492     0.0361  0.1921
     16   0.1219  0.0491     0.0366  0.1921
     17   0.1220  0.0490     0.0369  0.1921
     18   0.1233  0.0483     0.0390  0.1922
     19   0.1257  0.0474     0.0418  0.1926

