Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6221  2.7255    -9.0014 -0.4980
      1  -6.9134  1.4615    -8.3935 -4.8903
      2  -5.6337  0.8265    -6.8057 -4.7666
      3  -5.0922  0.6244    -5.7915 -4.6029
      4  -4.8060  0.5922    -5.3974 -4.4064
      5  -4.6121  0.6506    -5.1318 -3.9349
      6  -4.7407  0.3645    -5.1460 -4.7077
      7  -4.7224  0.2929    -4.9980 -4.7288
      8  -4.7415  0.1864    -4.9977 -4.7502
      9  -4.7456  0.1328    -4.9973 -4.7529
     10  -4.7450  0.1000    -4.9967 -4.7531
     11  -4.7465  0.0759    -4.9965 -4.7544
     12  -4.7467  0.0607    -4.9964 -4.7546
     13  -4.8213  0.1952    -5.2367 -4.7584
     14  -4.8262  0.1725    -5.2378 -4.7597
     15  -4.8176  0.1471    -5.2280 -4.7593
     16  -4.8129  0.1326    -5.2226 -4.7591
     17  -4.8106  0.1248    -5.2199 -4.7590
     18  -4.8083  0.1198    -5.2173 -4.7588
     19  -4.8058  0.1162    -5.2147 -4.7587

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1024  0.0584     0.0077  0.1899
      1   0.1021  0.0585     0.0075  0.1899
      2   0.1011  0.0590     0.0061  0.1897
      3   0.1009  0.0590     0.0060  0.1897
      4   0.0996  0.0592     0.0052  0.1894
      5   0.0978  0.0604     0.0039  0.1894
      6   0.1126  0.0564     0.0125  0.1916
      7   0.1207  0.0534     0.0202  0.1926
      8   0.1262  0.0500     0.0322  0.1931
      9   0.1287  0.0482     0.0389  0.1933
     10   0.1292  0.0477     0.0406  0.1933
     11   0.1322  0.0461     0.0462  0.1936
     12   0.1328  0.0456     0.0482  0.1936
     13   0.0713  0.0381     0.0167  0.1419
     14   0.0739  0.0383     0.0187  0.1446
     15   0.0757  0.0378     0.0216  0.1457
     16   0.0768  0.0375     0.0232  0.1464
     17   0.0774  0.0373     0.0242  0.1467
     18   0.0781  0.0370     0.0253  0.1471
     19   0.0788  0.0368     0.0266  0.1475

