Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1934  1.3887    -3.5915 -0.1169
      1  -1.7065  1.2698    -4.2237 -1.0584
      2  -2.0204  1.2944    -5.0741 -1.4232
      3  -2.2886  1.4289    -6.1540 -1.6335
      4  -2.0034  0.9772    -2.8079 -1.6382
      5  -1.9047  0.7152    -2.1122 -1.6463
      6  -1.8682  0.5269    -2.1082 -1.6690
      7  -1.8484  0.3891    -2.1060 -1.6824
      8  -1.8399  0.2908    -2.1049 -1.6978
      9  -1.8280  0.2135    -2.1008 -1.6963
     10  -1.8272  0.1644    -2.1006 -1.7069
     11  -1.8236  0.1302    -2.0992 -1.7054
     12  -1.8234  0.1097    -2.0991 -1.7086
     13  -1.8241  0.0966    -2.0991 -1.7138
     14  -1.8260  0.0871    -2.0992 -1.7249
     15  -1.8234  0.0847    -2.0986 -1.7150
     16  -1.8231  0.0825    -2.0984 -1.7144
     17  -1.8234  0.0810    -2.0984 -1.7160
     18  -1.8237  0.0800    -2.0985 -1.7176
     19  -1.8234  0.0799    -2.0984 -1.7162

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0960  0.0619     0.0001  0.1893
      1   0.0949  0.0626     0.0001  0.1893
      2   0.0925  0.0635     0.0001  0.1891
      3   0.0849  0.0648     0.0001  0.1880
      4   0.1010  0.0610     0.0001  0.1903
      5   0.1089  0.0575     0.0073  0.1912
      6   0.1124  0.0553     0.0166  0.1915
      7   0.1146  0.0539     0.0222  0.1917
      8   0.1167  0.0526     0.0265  0.1918
      9   0.1201  0.0508     0.0320  0.1922
     10   0.1214  0.0500     0.0348  0.1923
     11   0.1236  0.0489     0.0382  0.1926
     12   0.1240  0.0486     0.0392  0.1926
     13   0.1246  0.0482     0.0405  0.1926
     14   0.1255  0.0477     0.0423  0.1927
     15   0.1290  0.0467     0.0456  0.1933
     16   0.1298  0.0462     0.0472  0.1933
     17   0.1299  0.0461     0.0477  0.1933
     18   0.1301  0.0459     0.0482  0.1934
     19   0.1312  0.0454     0.0498  0.1935

