Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1934  1.3887    -3.5915 -0.1169
      1  -1.7065  1.2698    -4.2237 -1.0584
      2  -2.0204  1.2944    -5.0741 -1.4232
      3  -1.8080  1.1328    -3.5086 -1.3622
      4  -1.7494  0.8933    -2.2000 -1.5888
      5  -1.6610  0.6583    -1.8485 -1.5894
      6  -1.6273  0.4805    -1.8456 -1.5922
      7  -1.6089  0.3505    -1.8439 -1.5936
      8  -1.6048  0.2645    -1.8433 -1.5989
      9  -1.5936  0.1889    -1.8388 -1.5988
     10  -2.0394  1.3559    -5.5280 -1.5651
     11  -1.8617  1.0272    -2.7523 -1.5888
     12  -1.7596  0.8618    -2.1339 -1.5878
     13  -1.6848  0.6752    -2.0504 -1.5881
     14  -1.6925  0.6312    -2.0670 -1.5954
     15  -1.6453  0.4946    -1.9826 -1.5952
     16  -1.6209  0.3577    -1.9326 -1.5957
     17  -1.6150  0.2749    -1.9294 -1.5985
     18  -1.6064  0.2003    -1.8934 -1.5986
     19  -1.6010  0.1482    -1.8506 -1.5987

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0960  0.0619     0.0001  0.1893
      1   0.0949  0.0626     0.0001  0.1893
      2   0.0925  0.0635     0.0001  0.1891
      3   0.0985  0.0619     0.0001  0.1898
      4   0.1102  0.0586     0.0013  0.1914
      5   0.1193  0.0544     0.0152  0.1924
      6   0.1223  0.0520     0.0260  0.1926
      7   0.1239  0.0506     0.0315  0.1927
      8   0.1291  0.0481     0.0396  0.1933
      9   0.1338  0.0455     0.0489  0.1938
     10   0.0346  0.0258     0.0000  0.0789
     11   0.0381  0.0250     0.0001  0.0809
     12   0.0427  0.0256     0.0009  0.0861
     13   0.0466  0.0255     0.0064  0.0893
     14   0.0480  0.0258     0.0076  0.0916
     15   0.0517  0.0258     0.0113  0.0951
     16   0.0530  0.0253     0.0145  0.0958
     17   0.0554  0.0251     0.0167  0.0979
     18   0.0562  0.0248     0.0183  0.0984
     19   0.0570  0.0245     0.0200  0.0989

