Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.1624  2.4292    -9.0569 -1.5064
      1  -3.1119  1.3296    -5.1512 -1.2378
      2  -4.1106  0.8068    -5.2420 -3.2074
      3  -3.5749  0.5860    -4.2851 -3.1128
      4  -3.2928  0.5265    -3.8393 -2.9478
      5  -3.1334  0.5197    -3.6031 -2.7651
      6  -2.8555  0.8989    -3.5728 -1.5863
      7  -2.9962  0.6473    -3.5186 -2.5789
      8  -3.1608  0.6991    -3.6846 -2.7879
      9  -3.2096  0.5969    -3.6787 -2.9507
     10  -3.1752  0.9227    -4.1505 -2.6713
     11  -3.2438  0.8789    -4.1292 -2.8553
     12  -3.1750  0.6744    -3.6548 -2.9082
     13  -3.1911  0.5592    -3.6320 -2.9527
     14  -3.3295  1.3580    -6.9323 -2.2021
     15  -3.1996  1.0431    -4.9724 -2.5172
     16  -3.1233  0.7908    -3.8678 -2.6452
     17  -3.0819  0.6053    -3.6897 -2.6700
     18  -3.0406  1.0454    -4.5684 -2.1989
     19  -2.9663  0.8075    -3.7862 -2.2890

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0588     0.0065  0.1898
      1   0.1011  0.0588     0.0065  0.1897
      2   0.1011  0.0589     0.0062  0.1897
      3   0.1012  0.0587     0.0068  0.1897
      4   0.1008  0.0588     0.0065  0.1896
      5   0.0992  0.0590     0.0059  0.1892
      6   0.0454  0.0402     0.0001  0.1259
      7   0.0550  0.0414     0.0018  0.1356
      8   0.0477  0.0356     0.0006  0.1142
      9   0.0539  0.0377     0.0022  0.1237
     10   0.0308  0.0229     0.0001  0.0706
     11   0.0318  0.0229     0.0001  0.0714
     12   0.0350  0.0226     0.0006  0.0737
     13   0.0384  0.0231     0.0026  0.0777
     14   0.0145  0.0118     0.0000  0.0332
     15   0.0160  0.0114     0.0000  0.0339
     16   0.0169  0.0110     0.0001  0.0342
     17   0.0174  0.0108     0.0006  0.0344
     18   0.0099  0.0063     0.0000  0.0190
     19   0.0104  0.0061     0.0001  0.0192

