Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.5658  2.2020    -9.0978 -2.2678
      1  -3.6391  1.1687    -5.4279 -2.0175
      2  -4.4933  0.7270    -5.5032 -3.7289
      3  -5.0125  0.5807    -5.6724 -4.6396
      4  -4.8406  0.4669    -5.2657 -4.5623
      5  -4.6987  0.4438    -5.0988 -4.4875
      6  -4.7480  0.3278    -5.1060 -4.7438
      7  -4.7331  0.2453    -4.9966 -4.7444
      8  -4.7302  0.1852    -4.9928 -4.7450
      9  -4.7327  0.1350    -4.9926 -4.7460
     10  -4.7324  0.1046    -4.9917 -4.7464
     11  -4.7334  0.0817    -4.9917 -4.7468
     12  -4.7340  0.0673    -4.9917 -4.7472
     13  -4.7339  0.0589    -4.9914 -4.7474
     14  -4.7339  0.0539    -4.9912 -4.7475
     15  -4.7345  0.0490    -4.9912 -4.7479
     16  -4.7348  0.0462    -4.9912 -4.7482
     17  -4.7350  0.0446    -4.9912 -4.7483
     18  -4.7352  0.0437    -4.9912 -4.7484
     19  -4.7351  0.0430    -4.9912 -4.7485

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1040  0.0580     0.0078  0.1901
      1   0.1037  0.0583     0.0070  0.1901
      2   0.1044  0.0578     0.0081  0.1902
      3   0.1029  0.0582     0.0064  0.1899
      4   0.1067  0.0572     0.0102  0.1905
      5   0.1055  0.0575     0.0098  0.1904
      6   0.1166  0.0543     0.0196  0.1920
      7   0.1235  0.0514     0.0283  0.1928
      8   0.1278  0.0491     0.0357  0.1932
      9   0.1284  0.0485     0.0378  0.1933
     10   0.1299  0.0474     0.0417  0.1934
     11   0.1302  0.0471     0.0425  0.1934
     12   0.1304  0.0469     0.0432  0.1934
     13   0.1312  0.0463     0.0452  0.1935
     14   0.1318  0.0459     0.0469  0.1935
     15   0.1320  0.0457     0.0476  0.1935
     16   0.1321  0.0455     0.0481  0.1935
     17   0.1322  0.0455     0.0484  0.1935
     18   0.1323  0.0454     0.0486  0.1935
     19   0.1328  0.0450     0.0498  0.1936

