Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2619  2.3659    -9.0662 -1.7131
      1  -7.1762  1.3322    -7.4436 -5.3969
      2  -6.1657  0.8386    -7.3443 -5.3010
      3  -5.6265  0.6214    -6.3426 -5.1721
      4  -5.3343  0.5832    -5.9115 -4.9571
      5  -5.1614  0.6175    -5.6960 -4.5674
      6  -4.6503  1.1141    -5.5918 -2.2780
      7  -4.9969  0.6842    -5.6069 -4.2953
      8  -4.8865  0.6711    -5.4868 -4.0909
      9  -4.9977  0.4630    -5.4886 -4.7641
     10  -5.1052  0.6562    -5.6899 -4.7505
     11  -5.0004  0.6936    -5.5406 -4.5282
     12  -4.7163  1.3432    -7.1749 -2.0241
     13  -4.7454  1.0645    -5.9510 -3.1427
     14  -4.7619  0.8490    -5.6417 -3.7362
     15  -4.8440  0.6770    -5.5745 -4.1880
     16  -4.8969  0.5436    -5.5363 -4.4223
     17  -4.9415  0.4470    -5.5296 -4.5621
     18  -4.9693  0.3717    -5.5274 -4.6738
     19  -5.1078  0.5871    -5.8915 -4.6882

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0063  0.1898
      1   0.1017  0.0588     0.0065  0.1898
      2   0.1009  0.0592     0.0057  0.1898
      3   0.1011  0.0590     0.0057  0.1898
      4   0.1005  0.0596     0.0049  0.1898
      5   0.0985  0.0603     0.0040  0.1895
      6   0.0367  0.0354     0.0001  0.1070
      7   0.0471  0.0372     0.0009  0.1182
      8   0.0477  0.0380     0.0012  0.1212
      9   0.0558  0.0387     0.0038  0.1292
     10   0.0357  0.0252     0.0002  0.0801
     11   0.0323  0.0228     0.0001  0.0720
     12   0.0110  0.0096     0.0000  0.0264
     13   0.0124  0.0094     0.0000  0.0270
     14   0.0132  0.0091     0.0001  0.0274
     15   0.0146  0.0093     0.0002  0.0293
     16   0.0159  0.0095     0.0006  0.0308
     17   0.0172  0.0096     0.0011  0.0323
     18   0.0183  0.0097     0.0015  0.0333
     19   0.0120  0.0064     0.0004  0.0204

