trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  762 430.00  0.00 800.00  6.44  1
  1  754 420.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  0
  4  693 390.00  0.00 800.00 12.90  1
  5  783 440.00  0.00 800.00 12.90  1
  6  713 400.00  0.00 800.00 21.50  0
  7  676 380.00  0.00 800.00 17.20  0
  8  694 390.00  0.00 800.00 17.20  0
  9  801 450.00  0.00 800.00 12.90  1
 10  676 380.00  0.00 800.00 17.20  1
 11  658 370.00  0.00 800.00 17.20  0
 12 1419 790.00  0.00 800.00 156.00  0
 13  584 330.00  0.00 800.00 10.80  1
 14  694 390.00  0.00 800.00 17.20  0
 15  712 400.00  0.00 800.00 17.20  0
 16  656 370.00  0.00 800.00 10.80  1
 17  730 410.00  0.00 800.00 17.20  0
 18  603 340.00  0.00 800.00 12.90  1
 19  730 410.00  0.00 800.00 12.90  1
