Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.2557  1.4048    -3.7501 -0.1236
      1  -1.7674  1.2797    -4.3726 -1.0675
      2  -2.0692  1.2862    -5.1020 -1.4768
      3  -2.2868  1.3711    -5.9178 -1.6942
      4  -3.2525  2.0535    -8.2692 -1.8533
      5  -2.4257  1.2345    -5.2223 -1.8505
      6  -3.1355  1.7378    -7.7029 -1.7924
      7  -2.7612  1.3393    -6.1434 -1.8791
      8  -2.5543  1.0722    -4.1562 -1.8996
      9  -2.4082  0.9176    -3.2176 -1.8863
     10  -2.5277  0.9144    -3.3860 -2.0629
     11  -2.4343  0.7231    -2.9866 -2.0788
     12  -2.4627  0.6160    -2.9663 -2.1603
     13  -2.4034  0.5026    -2.8577 -2.1535
     14  -2.4200  0.4128    -2.8589 -2.2137
     15  -2.5434  0.5902    -3.0371 -2.3137
     16  -2.6099  0.5935    -3.1094 -2.3878
     17  -2.5655  0.4610    -2.9843 -2.3880
     18  -2.6203  0.4466    -3.0528 -2.4108
     19  -2.6425  0.3847    -3.0647 -2.4415

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0953  0.0618     0.0001  0.1891
      1   0.0940  0.0622     0.0001  0.1889
      2   0.0924  0.0624     0.0001  0.1886
      3   0.0891  0.0627     0.0001  0.1878
      4   0.0366  0.0418     0.0000  0.1250
      5   0.0496  0.0443     0.0001  0.1387
      6   0.0164  0.0161     0.0000  0.0448
      7   0.0198  0.0167     0.0000  0.0482
      8   0.0230  0.0171     0.0001  0.0521
      9   0.0261  0.0180     0.0001  0.0568
     10   0.0254  0.0175     0.0001  0.0548
     11   0.0279  0.0177     0.0010  0.0578
     12   0.0303  0.0184     0.0024  0.0615
     13   0.0331  0.0190     0.0045  0.0655
     14   0.0356  0.0195     0.0071  0.0687
     15   0.0263  0.0140     0.0023  0.0482
     16   0.0254  0.0135     0.0021  0.0467
     17   0.0270  0.0133     0.0043  0.0477
     18   0.0273  0.0135     0.0044  0.0483
     19   0.0287  0.0139     0.0057  0.0511

