Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1362  1.7372    -5.7656 -0.0804
      1  -1.6719  1.7437    -6.4547 -0.6489
      2  -1.8985  1.6663    -6.3987 -0.9374
      3  -2.1913  1.6398    -6.5609 -1.1438
      4  -2.5274  1.6259    -6.8084 -1.3858
      5  -3.1466  1.7396    -7.6081 -1.6371
      6  -2.7180  1.4370    -6.4399 -1.6382
      7  -3.4907  1.8529    -8.0798 -1.4946
      8  -3.2570  1.5351    -7.1884 -1.8133
      9  -3.0964  1.2502    -5.7547 -1.9370
     10  -2.8927  1.0172    -4.3965 -1.9457
     11  -2.7599  0.8358    -3.8369 -1.9435
     12  -2.8943  0.7595    -3.9001 -2.1930
     13  -2.7893  0.6439    -3.6279 -2.1690
     14  -2.8859  0.5789    -3.6682 -2.3848
     15  -3.1554  0.8096    -4.1692 -2.4680
     16  -3.1176  0.6564    -4.0396 -2.4951
     17  -3.0428  0.5583    -3.8571 -2.4755
     18  -2.9810  0.4856    -3.6855 -2.4539
     19  -3.0316  0.4291    -3.7124 -2.5890

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0892  0.0648     0.0000  0.1887
      1   0.0739  0.0637     0.0000  0.1844
      2   0.0633  0.0593     0.0000  0.1774
      3   0.0440  0.0462     0.0000  0.1423
      4   0.0277  0.0300     0.0000  0.0862
      5   0.0133  0.0129     0.0000  0.0349
      6   0.0166  0.0141     0.0000  0.0402
      7   0.0076  0.0071     0.0000  0.0181
      8   0.0090  0.0069     0.0000  0.0190
      9   0.0099  0.0066     0.0000  0.0194
     10   0.0110  0.0067     0.0001  0.0203
     11   0.0119  0.0068     0.0002  0.0211
     12   0.0124  0.0071     0.0003  0.0226
     13   0.0134  0.0073     0.0006  0.0243
     14   0.0141  0.0076     0.0007  0.0256
     15   0.0101  0.0054     0.0001  0.0175
     16   0.0104  0.0052     0.0004  0.0176
     17   0.0110  0.0053     0.0005  0.0185
     18   0.0116  0.0055     0.0007  0.0191
     19   0.0123  0.0057     0.0008  0.0198

