Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6109  2.7304    -9.0001 -0.4839
      1  -2.4368  1.5264    -4.8448 -0.2632
      2  -3.5931  0.9094    -4.9540 -2.4572
      3  -2.9281  0.6276    -3.6876 -2.3878
      4  -3.3347  0.5388    -3.9234 -2.9992
      5  -3.1674  0.4885    -3.6231 -2.9150
      6  -3.1210  0.3963    -3.4204 -2.9087
      7  -3.1495  0.2788    -3.4200 -3.0097
      8  -3.1576  0.2056    -3.4195 -3.0895
      9  -3.1577  0.1574    -3.4191 -3.1193
     10  -3.1636  0.1204    -3.4190 -3.1693
     11  -3.1652  0.0960    -3.4188 -3.1718
     12  -3.1585  0.0759    -3.4150 -3.1700
     13  -3.1595  0.0621    -3.4149 -3.1712
     14  -3.1367  0.1056    -3.4135 -3.0188
     15  -3.1377  0.0948    -3.4135 -3.0246
     16  -3.1495  0.0734    -3.4141 -3.1178
     17  -3.1480  0.0694    -3.4136 -3.1070
     18  -3.1037  0.1162    -3.4105 -2.9580
     19  -3.1154  0.1059    -3.4114 -2.9716

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1018  0.0586     0.0071  0.1898
      3   0.1019  0.0586     0.0071  0.1899
      4   0.1000  0.0591     0.0059  0.1895
      5   0.1004  0.0585     0.0067  0.1894
      6   0.1097  0.0573     0.0109  0.1912
      7   0.1174  0.0538     0.0208  0.1921
      8   0.1216  0.0515     0.0284  0.1925
      9   0.1231  0.0504     0.0322  0.1926
     10   0.1258  0.0490     0.0369  0.1929
     11   0.1273  0.0481     0.0400  0.1930
     12   0.1329  0.0463     0.0468  0.1939
     13   0.1337  0.0457     0.0488  0.1940
     14   0.1140  0.0465     0.0371  0.1876
     15   0.1147  0.0461     0.0385  0.1877
     16   0.1166  0.0456     0.0411  0.1883
     17   0.1195  0.0447     0.0443  0.1889
     18   0.1038  0.0428     0.0371  0.1784
     19   0.1054  0.0426     0.0389  0.1792

