Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6109  2.7304    -9.0001 -0.4839
      1  -2.5626  1.5930    -5.0871 -0.2761
      2  -3.8466  0.9144    -5.2129 -2.7130
      3  -3.1858  0.6199    -3.9715 -2.6464
      4  -2.8993  0.5138    -3.4823 -2.5083
      5  -3.1862  0.4832    -3.6613 -2.9392
      6  -3.2072  0.3654    -3.6521 -3.0759
      7  -3.1617  0.2709    -3.4238 -3.0606
      8  -3.1795  0.2190    -3.4253 -3.1742
      9  -3.1744  0.1607    -3.4241 -3.1744
     10  -3.1858  0.1682    -3.5029 -3.1769
     11  -3.1890  0.1476    -3.5321 -3.1780
     12  -3.1855  0.1147    -3.5143 -3.1781
     13  -3.1889  0.1074    -3.5422 -3.1785
     14  -3.2070  0.1262    -3.6146 -3.1797
     15  -3.2041  0.1112    -3.6071 -3.1796
     16  -3.2018  0.1020    -3.6007 -3.1795
     17  -3.2031  0.1006    -3.6038 -3.1797
     18  -3.2838  0.1442    -3.6692 -3.1877
     19  -3.2884  0.1429    -3.6702 -3.1885

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1015  0.0587     0.0067  0.1898
      3   0.1015  0.0586     0.0071  0.1897
      4   0.1024  0.0583     0.0079  0.1899
      5   0.0991  0.0586     0.0066  0.1892
      6   0.1064  0.0565     0.0124  0.1903
      7   0.1165  0.0537     0.0207  0.1918
      8   0.1252  0.0516     0.0277  0.1932
      9   0.1260  0.0509     0.0302  0.1933
     10   0.1236  0.0517     0.0280  0.1930
     11   0.1279  0.0510     0.0309  0.1938
     12   0.1287  0.0503     0.0334  0.1938
     13   0.1321  0.0498     0.0354  0.1944
     14   0.1262  0.0523     0.0299  0.1939
     15   0.1269  0.0518     0.0317  0.1939
     16   0.1276  0.0512     0.0333  0.1939
     17   0.1303  0.0506     0.0353  0.1943
     18   0.0965  0.0511     0.0247  0.1849
     19   0.0980  0.0513     0.0259  0.1857

