trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  256 150.00  0.00 800.00  3.00  1
  1  608 340.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  732 410.00  0.00 800.00 26.00  1
  4  661 370.00  0.00 800.00 52.00  1
  5  769 430.00  0.00 800.00 52.00  1
  6  626 350.00  0.00 800.00 104.00  0
  7  751 420.00  0.00 800.00 52.00  1
  8  626 330.00  0.00 800.00 52.00  1
  9  626 360.00  0.00 800.00 52.00  1
 10  626 370.00  0.00 800.00 156.00  0
 11  626 330.00  0.00 800.00 52.00  1
 12  626 360.00  0.00 800.00 156.00  0
 13  859 480.00  0.00 800.00 52.00  1
 14  608 340.00  0.00 800.00 104.00  0
 15  626 350.00  0.00 800.00 104.00  0
 16  626 340.00  0.00 800.00 156.00  0
 17  626 370.00  0.00 800.00 156.00  0
 18  626 350.00  0.00 800.00 156.00  0
 19  626 360.00  0.00 800.00 156.00  0
