Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2523  1.4953    -4.4338 -0.2410
      1  -1.2018  1.0696    -2.3721 -0.1319
      2  -1.8430  0.8732    -2.6213 -1.3264
      3  -1.5582  0.8370    -2.0849 -1.1430
      4  -1.4064  0.8298    -1.8199 -1.0138
      5  -1.4094  0.6392    -1.7901 -1.3249
      6  -1.3680  0.4632    -1.7309 -1.3258
      7  -1.3656  0.3503    -1.7253 -1.3351
      8  -1.3581  0.2593    -1.7165 -1.3370
      9  -1.3536  0.1951    -1.7109 -1.3378
     10  -1.3489  0.1466    -1.6982 -1.3378
     11  -1.3460  0.1150    -1.6873 -1.3378
     12  -1.3460  0.0969    -1.6869 -1.3383
     13  -1.3438  0.0830    -1.6724 -1.3382
     14  -1.3446  0.0779    -1.6786 -1.3385
     15  -1.3446  0.0744    -1.6783 -1.3385
     16  -1.3436  0.0708    -1.6704 -1.3385
     17  -1.3443  0.0709    -1.6765 -1.3386
     18  -1.3445  0.0707    -1.6781 -1.3386
     19  -1.3434  0.0685    -1.6683 -1.3385

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0994  0.0598     0.0030  0.1895
      1   0.1001  0.0596     0.0037  0.1897
      2   0.0990  0.0601     0.0024  0.1895
      3   0.0997  0.0601     0.0026  0.1897
      4   0.0987  0.0603     0.0026  0.1895
      5   0.1105  0.0569     0.0096  0.1912
      6   0.1142  0.0547     0.0172  0.1916
      7   0.1211  0.0519     0.0270  0.1924
      8   0.1234  0.0503     0.0325  0.1926
      9   0.1247  0.0494     0.0358  0.1927
     10   0.1254  0.0487     0.0378  0.1927
     11   0.1261  0.0482     0.0396  0.1928
     12   0.1275  0.0474     0.0423  0.1929
     13   0.1283  0.0468     0.0441  0.1930
     14   0.1309  0.0459     0.0474  0.1934
     15   0.1315  0.0455     0.0487  0.1934
     16   0.1319  0.0451     0.0497  0.1934
     17   0.1341  0.0444     0.0522  0.1937
     18   0.1352  0.0438     0.0541  0.1938
     19   0.1357  0.0434     0.0554  0.1939

