Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2523  1.4953    -4.4338 -0.2410
      1  -1.2018  1.0696    -2.3721 -0.1319
      2  -0.5871  0.9907    -1.3046 -0.0655
      3  -0.8239  0.9247    -1.4856 -0.4141
      4  -0.9653  0.8886    -1.6636 -0.6286
      5  -0.8555  0.6864    -1.1494 -0.6153
      6  -0.8202  0.5058    -1.0728 -0.6271
      7  -1.2452  1.3067    -3.7437 -0.6479
      8  -1.4232  1.3709    -4.4872 -0.8074
      9  -1.2255  1.0822    -2.2095 -0.8061
     10  -1.2413  0.9593    -2.0150 -0.8604
     11  -1.1397  0.7401    -1.5600 -0.8576
     12  -1.1324  0.5999    -1.5381 -0.9431
     13  -1.0880  0.4537    -1.3921 -0.9390
     14  -1.0630  0.3755    -1.3181 -0.9171
     15  -1.0485  0.2826    -1.3140 -0.9170
     16  -1.0454  0.2117    -1.3135 -0.9321
     17  -1.0404  0.1642    -1.3117 -0.9310
     18  -1.0549  0.1243    -1.3124 -1.0647
     19  -1.0547  0.0962    -1.3123 -1.0655

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0994  0.0598     0.0030  0.1895
      1   0.1001  0.0596     0.0037  0.1897
      2   0.1000  0.0596     0.0033  0.1896
      3   0.0982  0.0598     0.0030  0.1892
      4   0.0969  0.0597     0.0029  0.1888
      5   0.1092  0.0569     0.0097  0.1909
      6   0.1114  0.0554     0.0150  0.1911
      7   0.0380  0.0317     0.0001  0.0966
      8   0.0326  0.0287     0.0001  0.0860
      9   0.0377  0.0292     0.0001  0.0911
     10   0.0418  0.0315     0.0005  0.0998
     11   0.0467  0.0316     0.0032  0.1041
     12   0.0515  0.0325     0.0058  0.1099
     13   0.0556  0.0323     0.0093  0.1135
     14   0.0601  0.0332     0.0120  0.1195
     15   0.0630  0.0330     0.0150  0.1219
     16   0.0638  0.0326     0.0165  0.1223
     17   0.0661  0.0325     0.0188  0.1241
     18   0.0707  0.0327     0.0222  0.1288
     19   0.0711  0.0325     0.0229  0.1290

