trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  877 490.00  0.00 800.00 52.00  0
  1  745 420.00  0.00 800.00  8.60  0
  2  652 370.00  0.00 800.00  3.00  0
  3  597 340.00  0.00 800.00  2.00  1
  4  687 390.00  0.00 800.00  2.00  1
  5  652 370.00  0.00 800.00  3.00  0
  6  687 380.00  0.00 800.00  1.00  1
  7  687 380.00  0.00 800.00  3.00  1
  8  652 370.00  0.00 800.00  3.00  1
  9  725 410.00  0.00 800.00  4.30  0
 10  634 360.00  0.00 800.00  3.00  1
 11  689 390.00  0.00 800.00  4.30  0
 12  616 350.00  0.00 800.00  3.00  1
 13  796 450.00  0.00 800.00  3.00  0
 14  616 340.00  0.00 800.00  4.30  0
 15  616 370.00  0.00 800.00  4.30  0
 16  616 330.00  0.00 800.00  2.00  1
 17  616 370.00  0.00 800.00  4.30  0
 18  634 360.00  0.00 800.00  3.00  1
 19  616 330.00  0.00 800.00  2.00  1
