trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  165 100.00  0.00 800.00  2.00  1
  1  698 390.00  0.00 800.00 104.00  1
  2  971 540.00  0.00 800.00 520.00  1
  3 1223 680.00  0.00 800.00 520.00  1
  4 1313 730.00  0.00 800.00 520.00  1
  5 1331 740.00  0.00 800.00 520.00  0
  6 1295 720.00  0.00 800.00 520.00  0
  7 1241 690.00  0.00 800.00 520.00  1
  8 1313 730.00  0.00 800.00 520.00  0
  9 1241 700.00  0.00 800.00 260.00  0
 10   15  10.00  0.00 800.00 156.00  1
 11 1061 590.00  0.00 800.00 520.00  0
 12   13  10.00  0.00 800.00 52.00  1
 13   13  10.00  0.00 800.00 104.00  1
 14   13  30.00  0.00 800.00 104.00  1
 15  899 500.00  0.00 800.00 520.00  1
 16  953 530.00  0.00 800.00 520.00  1
 17  989 550.00  0.00 800.00 520.00  1
 18 1007 560.00  0.00 800.00 520.00  1
 19 1421 790.00  0.00 800.00 520.00  0
