Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1938  1.9149    -9.1653 -3.4691
      1  -4.6300  1.1901    -6.2519 -2.8093
      2  -5.4043  0.7232    -6.3146 -4.7667
      3  -5.8011  0.6117    -6.5091 -5.4524
      4  -5.4986  0.6212    -6.0431 -5.2126
      5  -5.4702  0.4813    -5.7927 -5.2720
      6  -5.5198  0.3508    -5.7924 -5.5311
      7  -5.2444  1.1294    -6.5665 -3.1341
      8  -5.2968  0.8726    -6.1325 -4.4214
      9  -5.3727  0.6792    -6.0327 -5.0193
     10  -5.4746  0.6796    -6.1785 -5.1703
     11  -5.4587  0.5220    -5.9762 -5.2680
     12  -5.5078  0.4350    -5.9830 -5.3205
     13  -5.5012  0.3289    -5.8995 -5.3300
     14  -5.5100  0.2527    -5.8870 -5.3490
     15  -5.5165  0.2007    -5.8774 -5.3678
     16  -5.5190  0.1672    -5.8702 -5.3768
     17  -5.5130  0.1389    -5.7967 -5.3762
     18  -5.5093  0.1215    -5.7897 -5.3758
     19  -5.5286  0.0969    -5.7914 -5.5256

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0994  0.0596     0.0046  0.1895
      1   0.0978  0.0600     0.0040  0.1893
      2   0.1012  0.0592     0.0051  0.1898
      3   0.1005  0.0593     0.0048  0.1897
      4   0.0970  0.0606     0.0024  0.1893
      5   0.1071  0.0584     0.0080  0.1909
      6   0.1179  0.0545     0.0172  0.1922
      7   0.0297  0.0265     0.0000  0.0778
      8   0.0320  0.0261     0.0001  0.0795
      9   0.0362  0.0264     0.0002  0.0833
     10   0.0362  0.0264     0.0002  0.0833
     11   0.0397  0.0263     0.0023  0.0864
     12   0.0439  0.0274     0.0042  0.0920
     13   0.0463  0.0269     0.0076  0.0937
     14   0.0474  0.0266     0.0092  0.0943
     15   0.0486  0.0264     0.0107  0.0951
     16   0.0492  0.0262     0.0118  0.0955
     17   0.0506  0.0260     0.0140  0.0963
     18   0.0516  0.0258     0.0151  0.0971
     19   0.0550  0.0266     0.0164  0.1017

