Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1619  1.9064    -9.1602 -3.4549
      1  -4.6164  1.1427    -6.2464 -3.1481
      2  -5.3883  0.7252    -6.3128 -4.7495
      3  -4.9788  0.5829    -5.6306 -4.5794
      4  -5.2502  0.5794    -5.7922 -5.0163
      5  -5.2312  0.4332    -5.6924 -5.0317
      6  -5.2285  0.3361    -5.6400 -5.0418
      7  -5.2455  0.2448    -5.6356 -5.0779
      8  -5.2420  0.1970    -5.5902 -5.0803
      9  -5.2399  0.1664    -5.5480 -5.0819
     10  -5.2347  0.1447    -5.5252 -5.0817
     11  -5.2293  0.1290    -5.5193 -5.0809
     12  -5.2281  0.1207    -5.5176 -5.0814
     13  -5.2279  0.1161    -5.5170 -5.0822
     14  -5.2274  0.1127    -5.5162 -5.0827
     15  -5.2309  0.1012    -5.5164 -5.0929
     16  -5.2301  0.0995    -5.5156 -5.0927
     17  -5.2302  0.0989    -5.5155 -5.0930
     18  -5.2301  0.0983    -5.5153 -5.0932
     19  -5.2299  0.0978    -5.5151 -5.0932

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0595     0.0047  0.1896
      1   0.0987  0.0598     0.0042  0.1894
      2   0.1005  0.0592     0.0051  0.1896
      3   0.1008  0.0589     0.0056  0.1896
      4   0.0960  0.0595     0.0033  0.1886
      5   0.1025  0.0572     0.0096  0.1895
      6   0.1060  0.0556     0.0149  0.1899
      7   0.1089  0.0540     0.0203  0.1902
      8   0.1112  0.0529     0.0237  0.1905
      9   0.1129  0.0522     0.0262  0.1907
     10   0.1150  0.0514     0.0287  0.1910
     11   0.1171  0.0507     0.0309  0.1913
     12   0.1183  0.0502     0.0327  0.1915
     13   0.1190  0.0498     0.0341  0.1916
     14   0.1199  0.0494     0.0354  0.1917
     15   0.1207  0.0488     0.0373  0.1918
     16   0.1218  0.0484     0.0387  0.1919
     17   0.1221  0.0482     0.0393  0.1919
     18   0.1227  0.0479     0.0403  0.1920
     19   0.1236  0.0475     0.0416  0.1921

