Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7186  1.3159    -3.4714 -0.1823
      1  -2.6109  0.9595    -3.8175 -1.8645
      2  -3.0295  0.8615    -4.1776 -2.5411
      3  -3.1885  0.7852    -4.2790 -2.8721
      4  -3.3886  0.8122    -4.6881 -3.0229
      5  -3.7927  1.0762    -6.0702 -3.1787
      6  -4.3279  1.3267    -7.4490 -3.2428
      7  -5.1321  1.6748    -8.5630 -2.6430
      8  -4.8286  1.2962    -7.3789 -3.3444
      9  -4.5722  1.0586    -6.3671 -3.4859
     10  -4.4237  0.8762    -5.7160 -3.5463
     11  -4.7308  1.0251    -6.2848 -3.6627
     12  -4.7307  0.8453    -6.0035 -3.8532
     13  -4.6366  0.7136    -5.6815 -3.8697
     14  -4.7380  0.6371    -5.7208 -4.0710
     15  -4.6560  0.5506    -5.4975 -4.0481
     16  -4.7466  0.4969    -5.5296 -4.2391
     17  -4.8973  0.5210    -5.7289 -4.3899
     18  -4.8453  0.4493    -5.5630 -4.3727
     19  -4.8894  0.3996    -5.5894 -4.4953

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1004  0.0599     0.0008  0.1898
      1   0.0990  0.0607     0.0001  0.1897
      2   0.0972  0.0615     0.0001  0.1895
      3   0.0981  0.0615     0.0008  0.1898
      4   0.0892  0.0621     0.0005  0.1883
      5   0.0431  0.0410     0.0001  0.1267
      6   0.0180  0.0169     0.0000  0.0479
      7   0.0079  0.0060     0.0000  0.0163
      8   0.0091  0.0062     0.0000  0.0181
      9   0.0104  0.0066     0.0000  0.0196
     10   0.0115  0.0068     0.0001  0.0205
     11   0.0093  0.0056     0.0000  0.0168
     12   0.0098  0.0054     0.0001  0.0171
     13   0.0105  0.0055     0.0003  0.0182
     14   0.0111  0.0057     0.0004  0.0190
     15   0.0119  0.0058     0.0006  0.0197
     16   0.0125  0.0061     0.0007  0.0203
     17   0.0117  0.0057     0.0006  0.0195
     18   0.0124  0.0059     0.0008  0.0200
     19   0.0130  0.0060     0.0009  0.0205

